experiment,cell_type,all_F9_spearman,all_F9_pearson,all_F9_kendall,all_F9_n,highconf_F9_spearman,highconf_F9_pearson,highconf_F9_kendall,highconf_F9_n,all_GP1BB_spearman,all_GP1BB_pearson,all_GP1BB_kendall,all_GP1BB_n,highconf_GP1BB_spearman,highconf_GP1BB_pearson,highconf_GP1BB_kendall,highconf_GP1BB_n,all_IRF4_spearman,all_IRF4_pearson,all_IRF4_kendall,all_IRF4_n,highconf_IRF4_spearman,highconf_IRF4_pearson,highconf_IRF4_kendall,highconf_IRF4_n,all_ZFAND3_spearman,all_ZFAND3_pearson,all_ZFAND3_kendall,all_ZFAND3_n,highconf_ZFAND3_spearman,highconf_ZFAND3_pearson,highconf_ZFAND3_kendall,highconf_ZFAND3_n,all_IRF6_spearman,all_IRF6_pearson,all_IRF6_kendall,all_IRF6_n,highconf_IRF6_spearman,highconf_IRF6_pearson,highconf_IRF6_kendall,highconf_IRF6_n,all_HBG1_spearman,all_HBG1_pearson,all_HBG1_kendall,all_HBG1_n,highconf_HBG1_spearman,highconf_HBG1_pearson,highconf_HBG1_kendall,highconf_HBG1_n,all_LDLR_spearman,all_LDLR_pearson,all_LDLR_kendall,all_LDLR_n,highconf_LDLR_spearman,highconf_LDLR_pearson,highconf_LDLR_kendall,highconf_LDLR_n,all_TERT-HEK293T_spearman,all_TERT-HEK293T_pearson,all_TERT-HEK293T_kendall,all_TERT-HEK293T_n,highconf_TERT-HEK293T_spearman,highconf_TERT-HEK293T_pearson,highconf_TERT-HEK293T_kendall,highconf_TERT-HEK293T_n,all_TERT-GBM_spearman,all_TERT-GBM_pearson,all_TERT-GBM_kendall,all_TERT-GBM_n,highconf_TERT-GBM_spearman,highconf_TERT-GBM_pearson,highconf_TERT-GBM_kendall,highconf_TERT-GBM_n,all_MSMB_spearman,all_MSMB_pearson,all_MSMB_kendall,all_MSMB_n,highconf_MSMB_spearman,highconf_MSMB_pearson,highconf_MSMB_kendall,highconf_MSMB_n,all_HBB_spearman,all_HBB_pearson,all_HBB_kendall,all_HBB_n,highconf_HBB_spearman,highconf_HBB_pearson,highconf_HBB_kendall,highconf_HBB_n,all_MYCrs6983267_spearman,all_MYCrs6983267_pearson,all_MYCrs6983267_kendall,all_MYCrs6983267_n,highconf_MYCrs6983267_spearman,highconf_MYCrs6983267_pearson,highconf_MYCrs6983267_kendall,highconf_MYCrs6983267_n,all_SORT1_spearman,all_SORT1_pearson,all_SORT1_kendall,all_SORT1_n,highconf_SORT1_spearman,highconf_SORT1_pearson,highconf_SORT1_kendall,highconf_SORT1_n,all_PKLR_spearman,all_PKLR_pearson,all_PKLR_kendall,all_PKLR_n,highconf_PKLR_spearman,highconf_PKLR_pearson,highconf_PKLR_kendall,highconf_PKLR_n,all_HNF4A_spearman,all_HNF4A_pearson,all_HNF4A_kendall,all_HNF4A_n,highconf_HNF4A_spearman,highconf_HNF4A_pearson,highconf_HNF4A_kendall,highconf_HNF4A_n,all_mean_spearman,all_mean_pearson,highconf_mean_spearman,highconf_mean_pearson,all_matched_mean_spearman,highconf_matched_mean_spearman
DH9_distributional_lv05,K562,0.21345704012662398,0.3912380549944327,0.14669410743466957,671,0.6556360652622789,0.6760083310236862,0.4845835866622821,111,0.32533387379647166,0.4765029760266523,0.2264219006391537,869,0.6716921147391388,0.5323258288929099,0.491516377010475,143,-0.08936739137171132,-0.014705310990963918,-0.05978417257466857,972,-0.052112289628943466,0.05907538801893187,-0.0329974341385728,462,0.1291217592450553,0.14462929699995766,0.09042710279626948,1247,0.12183244085542327,0.1802444274944077,0.08993023794588266,214,0.023573704971650386,0.0026147639941018247,0.016205752510872796,1357,-0.020885790410316574,0.0004224233777635794,-0.008397335352415125,236,0.37175540850445726,0.5708213696710667,0.26172132232921064,633,0.6132074836167979,0.6001572501227641,0.4369297000006888,125,0.34988568887457633,0.6374450625443838,0.24296810036634142,717,0.4852690825459452,0.6018158407232006,0.34369798492968545,288,0.41511351409436326,0.5039482635399171,0.28878542277716407,575,0.7428400251167826,0.707885350798313,0.5543862655660009,98,0.550283725008095,0.639596209242092,0.39203371927191255,575,0.7715066200101954,0.7344639119514798,0.5659969879408459,220,0.15899543881693282,0.21730832144415835,0.10983108648029603,1344,0.3638772350643755,0.3637620589857893,0.2512276153711519,263,0.3540041930499933,0.45812372434987036,0.2514198713045254,432,0.6019480072134787,0.6578541074887425,0.4476629608304162,64,0.1329590314086825,0.18781023416933915,0.0917499188313607,1364,0.5500530970833026,0.5235517439114369,0.385570679238504,76,0.14643356880556518,0.13814770122615874,0.0995377034464681,1360,0.21129527944463727,0.2084767540110835,0.1447154560364563,523,0.290735199835757,0.5808506318454923,0.20195634926596784,1025,0.6087305006824302,0.7193027345700915,0.4468504779538262,180,0.14752640619980895,0.3633807914420718,0.10337857395512022,672,0.37933066860129755,0.6075932150035882,0.2695634962509287,95,0.2346540774244215,0.35318080603324875,0.44694803601312155,0.4781959577582793,0.3354571687966698,0.6238945265629614
HN1_hard_negative,K562,0.3284290688296529,0.5061428742240259,0.22909845856979788,671,0.645775655518128,0.6969428823599441,0.47142449401700626,111,0.2848513814390871,0.4335072755163647,0.1979096124937506,869,0.6696172236564394,0.5643609907582222,0.49686325137763165,143,0.1359619394132319,0.11048068090418724,0.0920533123247836,972,0.1762077456556472,0.19526016348518543,0.1196910353599487,462,0.14206323772136928,0.16642071907257472,0.09684817821979323,1247,0.32894954968026785,0.33775695435763653,0.22491376176465358,214,0.15496391734366927,0.08480794249775511,0.10550127041491014,1357,0.11757490222984465,0.10052505907405525,0.08433530763416916,236,0.41403333362765093,0.655735064897133,0.2949951237087872,633,0.7136915921991471,0.7184972908184684,0.5437635494964062,125,0.3343677999083364,0.6107964850023191,0.23385174612666404,717,0.4409422595205908,0.6192946887346757,0.31683635219341605,288,0.4085361821246697,0.445696796293368,0.2838637419627012,575,0.64336066314311,0.5958359296316857,0.46526207353977145,98,0.5356742966000335,0.5491568160882779,0.37429617936106163,575,0.6684242935225602,0.6001397668472289,0.4662130754954592,220,0.16175446792945755,0.2220636224935012,0.11244442459962259,1344,0.3434113387869738,0.3468431563328368,0.23610648513301888,263,0.3975349710676802,0.5180012645888439,0.28414998550987747,432,0.6078141874961942,0.665215721010257,0.44967267109228115,64,0.12651045617847254,0.0979777363581423,0.08628450011250005,1364,0.33746201373043944,0.16810405582793572,0.2205790019886024,76,0.16376566303691464,0.13445130347210915,0.10996371192558756,1360,0.20244923513002777,0.17907900373443786,0.13512260325076897,523,0.3512859974529892,0.48927247498455895,0.24306396656439538,1025,0.661779806959693,0.6735734816306793,0.4814341173945733,180,0.13504220952578863,0.3286510439899182,0.09385901661730045,672,0.5685126452632854,0.6293525056850584,0.4066142973751382,95,0.27165166147993364,0.356877473358872,0.4750648741661566,0.4727187766858872,0.36192642089685184,0.6632257025778685
HN2_hard_negative,K562,0.2742024738365396,0.5248525728271052,0.18859645069161718,671,0.7185899763390867,0.7242318817843802,0.5243898419142414,111,0.26277908135655925,0.40524419584096094,0.17891393755059493,869,0.55685479472683,0.442070820300614,0.405570322368031,143,0.12124464818541891,0.1258297077913674,0.08126711274098276,972,0.19186637404909815,0.2025577484007735,0.12771438407172497,462,0.1128013132177169,0.12288909672874011,0.0787886282903385,1247,0.146792985707873,0.1842777681299297,0.10491861093686311,214,0.11783069995811749,0.06211662776289098,0.08043045699814405,1357,0.11306950626133286,0.07920751521845044,0.08440769845617274,236,0.35012725442718867,0.4477207368161901,0.24639441381972063,633,0.5992511867181058,0.5780328127550121,0.437966921840453,125,0.3246984270084771,0.6031336107310065,0.22286818680175155,717,0.464431549706474,0.588078696265369,0.32818224038888,288,0.37074381284063196,0.42896882438016504,0.2560556347306117,575,0.5400809230054539,0.5761622343493007,0.3803617768702353,98,0.4766584680070607,0.5440247204244366,0.3364836886519999,575,0.6493428631155748,0.6296617038215085,0.4569753655026003,220,0.24230502587403338,0.24950741771211055,0.16528093211176614,1344,0.3859608048779388,0.3171237441601113,0.26212889531027106,263,0.3999621493915007,0.5199928642603215,0.28551917355432443,432,0.7017418163198285,0.7342513116816168,0.5471436187927309,64,0.16975583916188364,0.3102923422352385,0.118577354733686,1364,0.6312349320916184,0.6125565885715372,0.45921503303245154,76,0.11273063484844639,0.06466635590405029,0.07429074969193929,1360,0.12672507413159476,0.08049715959323289,0.08257492420880326,523,0.3326380110464064,0.5209315457522212,0.23176712904570534,1025,0.6752643726708996,0.660042799906203,0.5051948193124967,180,0.25040899160579416,0.3361986174161984,0.1769983024788325,672,0.5972969429047025,0.5405118884315947,0.4261281531643469,95,0.26125912205105173,0.35109128243886695,0.4732336068417608,0.46328431155797556,0.33637662405541374,0.633278042608916
HN3_hard_negative,K562,0.3227652050470508,0.5287433860254155,0.22472689876557048,671,0.7140130260217084,0.7215058503769521,0.5253767738626371,111,0.32821463437376486,0.5014326895181737,0.22524171185420758,869,0.5786955374588644,0.5051681560626979,0.4075506462077186,143,0.13134770128985615,0.12287407251489253,0.08893076718460746,972,0.14100207237524026,0.1860763171943054,0.09646852606037093,462,0.09047419663659882,0.11440657849741936,0.06366566700391481,1247,0.07463181480266254,0.13615817650622683,0.05748481876540735,214,0.1298642598072239,0.0822059602961517,0.08813067548546462,1357,0.038126268549018336,0.08015031243817484,0.022803108931127285,236,0.4107093014714663,0.5850084193760386,0.29243560052574286,633,0.6861047067838107,0.6495352405989231,0.5100538397040681,125,0.3251061177060016,0.5950001929531749,0.22372333534919117,717,0.47166114901919814,0.6325561784145735,0.33831596104209355,288,0.41784710859134233,0.4194768336349556,0.28910295057164553,575,0.521742185422204,0.4792435378968064,0.3634661954434619,98,0.5056215351506717,0.5445891139616155,0.3557308064276041,575,0.6572654238814061,0.5693181424588595,0.46363317450646263,220,0.18836384726949723,0.2541136040545293,0.12866234870919627,1344,0.38281058115302136,0.3604857955700351,0.26001897016076414,263,0.367531797941915,0.5130212974125103,0.2621995105116002,432,0.6171175827883131,0.7537411788276809,0.47177948397279557,64,0.1857839535101385,0.21900586764131164,0.12889084307438153,1364,0.5780256080507846,0.4921800913854368,0.4082304804058725,76,0.15986741923262912,0.10620152444330627,0.10587451984886402,1360,0.1655557294788951,0.13722071517112552,0.11057488961388759,523,0.26107479633701525,0.42226660575486463,0.17973042478870788,1025,0.5651541378282618,0.6361038216883194,0.4096544053179147,180,0.15887230934291655,0.31497180198759106,0.10973403773652998,672,0.35780374072296356,0.5704790670168787,0.2582182312572027,95,0.2655629455805392,0.35488786320479665,0.4366473042890902,0.46066150544046636,0.34188263253104034,0.6117679912148125
HN5_hn_temp2,K562,0.3284290688296529,0.5061428742240259,0.22909845856979788,671,0.645775655518128,0.6969428823599441,0.47142449401700626,111,0.2848513814390871,0.4335072755163647,0.1979096124937506,869,0.6696172236564394,0.5643609907582222,0.49686325137763165,143,0.1359619394132319,0.11048068090418724,0.0920533123247836,972,0.1762077456556472,0.19526016348518543,0.1196910353599487,462,0.14206323772136928,0.16642071907257472,0.09684817821979323,1247,0.32894954968026785,0.33775695435763653,0.22491376176465358,214,0.15496391734366927,0.08480794249775511,0.10550127041491014,1357,0.11757490222984465,0.10052505907405525,0.08433530763416916,236,0.41403333362765093,0.655735064897133,0.2949951237087872,633,0.7136915921991471,0.7184972908184684,0.5437635494964062,125,0.3343677999083364,0.6107964850023191,0.23385174612666404,717,0.4409422595205908,0.6192946887346757,0.31683635219341605,288,0.4085361821246697,0.445696796293368,0.2838637419627012,575,0.64336066314311,0.5958359296316857,0.46526207353977145,98,0.5356742966000335,0.5491568160882779,0.37429617936106163,575,0.6684242935225602,0.6001397668472289,0.4662130754954592,220,0.16175446792945755,0.2220636224935012,0.11244442459962259,1344,0.3434113387869738,0.3468431563328368,0.23610648513301888,263,0.3975349710676802,0.5180012645888439,0.28414998550987747,432,0.6078141874961942,0.665215721010257,0.44967267109228115,64,0.12651045617847254,0.0979777363581423,0.08628450011250005,1364,0.33746201373043944,0.16810405582793572,0.2205790019886024,76,0.16376566303691464,0.13445130347210915,0.10996371192558756,1360,0.20244923513002777,0.17907900373443786,0.13512260325076897,523,0.3512859974529892,0.48927247498455895,0.24306396656439538,1025,0.661779806959693,0.6735734816306793,0.4814341173945733,180,0.13504220952578863,0.3286510439899182,0.09385901661730045,672,0.5685126452632854,0.6293525056850584,0.4066142973751382,95,0.27165166147993364,0.356877473358872,0.4750648741661566,0.4727187766858872,0.36192642089685184,0.6632257025778685
HN6_hn_temp05,K562,0.3284290688296529,0.5061428742240259,0.22909845856979788,671,0.645775655518128,0.6969428823599441,0.47142449401700626,111,0.2848513814390871,0.4335072755163647,0.1979096124937506,869,0.6696172236564394,0.5643609907582222,0.49686325137763165,143,0.1359619394132319,0.11048068090418724,0.0920533123247836,972,0.1762077456556472,0.19526016348518543,0.1196910353599487,462,0.14206323772136928,0.16642071907257472,0.09684817821979323,1247,0.32894954968026785,0.33775695435763653,0.22491376176465358,214,0.15496391734366927,0.08480794249775511,0.10550127041491014,1357,0.11757490222984465,0.10052505907405525,0.08433530763416916,236,0.41403333362765093,0.655735064897133,0.2949951237087872,633,0.7136915921991471,0.7184972908184684,0.5437635494964062,125,0.3343677999083364,0.6107964850023191,0.23385174612666404,717,0.4409422595205908,0.6192946887346757,0.31683635219341605,288,0.4085361821246697,0.445696796293368,0.2838637419627012,575,0.64336066314311,0.5958359296316857,0.46526207353977145,98,0.5356742966000335,0.5491568160882779,0.37429617936106163,575,0.6684242935225602,0.6001397668472289,0.4662130754954592,220,0.16175446792945755,0.2220636224935012,0.11244442459962259,1344,0.3434113387869738,0.3468431563328368,0.23610648513301888,263,0.3975349710676802,0.5180012645888439,0.28414998550987747,432,0.6078141874961942,0.665215721010257,0.44967267109228115,64,0.12651045617847254,0.0979777363581423,0.08628450011250005,1364,0.33746201373043944,0.16810405582793572,0.2205790019886024,76,0.16376566303691464,0.13445130347210915,0.10996371192558756,1360,0.20244923513002777,0.17907900373443786,0.13512260325076897,523,0.3512859974529892,0.48927247498455895,0.24306396656439538,1025,0.661779806959693,0.6735734816306793,0.4814341173945733,180,0.13504220952578863,0.3286510439899182,0.09385901661730045,672,0.5685126452632854,0.6293525056850584,0.4066142973751382,95,0.27165166147993364,0.356877473358872,0.4750648741661566,0.4727187766858872,0.36192642089685184,0.6632257025778685
NG1_noise_gated,K562,0.31297352808274564,0.41959283288239096,0.21945768807751817,671,0.6712801955417169,0.6642209228700214,0.49576881541076656,111,0.20818682490057797,0.3083144710141856,0.1414483081230323,869,0.5389237132337097,0.47145379814807425,0.37982611245209147,143,0.09333707616534474,0.0958552095910422,0.06367350915445141,972,0.14401695814796484,0.1574978068541651,0.09805059482043949,462,0.12341781974781095,0.14642312186367495,0.08445983205336845,1247,0.2863148694870611,0.2768721684116266,0.20031519667945627,214,0.1479936370217201,-0.009907535674447854,0.10268610873225903,1357,0.004888872776045469,-0.09948527603005294,0.013247520426654898,236,0.30546149360700575,0.546065686733044,0.21586151915584503,633,0.6304700278653343,0.6582236373347622,0.4613044132351486,125,0.22446826897424696,0.259668348472085,0.15287153230398765,717,0.31807046929732735,0.32995970783650197,0.21903867488465179,288,0.35470760057899064,0.43294313468981754,0.24140050575454353,575,0.6235043248836385,0.6829235157991609,0.44456498629197405,98,0.48944343806860025,0.5567774842368511,0.33964893256196643,575,0.7316019116020013,0.6945073170647296,0.5160634204118784,220,0.20084928780501668,0.22623044466364223,0.13931447847576886,1344,0.41021172069579454,0.34596963721998625,0.2864516435615315,263,0.41470948565605364,0.539800967839702,0.29436456298432334,432,0.6828371337681091,0.7194252410321065,0.5039348481626347,64,0.1303244514629994,0.2194359781680741,0.08991197093355617,1364,0.6257225008349458,0.5804431782057751,0.4493013700217279,76,0.15009331392632747,0.13040850293245312,0.10139358517282221,1360,0.16578406861380765,0.14478883731702605,0.1103839139841572,523,0.30400297956217726,0.4242155408781108,0.20889764108823516,1025,0.591331027865231,0.5567910567647891,0.4315490835250064,180,0.1511168232201395,0.3549521394140227,0.10464239293311157,672,0.5900675938742953,0.6813632296454502,0.43021244856208823,95,0.24073906858531716,0.31005175518030986,0.4676683592324655,0.45766365189827485,0.30809019593145365,0.610890475683096
NG2_noise_gated,K562,0.05003616695064212,0.12210216388685254,0.03401199198812649,671,0.2337755266133272,0.2520425983712538,0.15494831589812277,111,0.29677914668619015,0.43280719495926356,0.2063425978116384,869,0.6679856327457114,0.5597275324040042,0.4944868627700065,143,-0.010294662056328025,-0.012709455256574248,-0.005580537699359828,972,-0.026978627573763538,0.0510966845996051,-0.01911666418416175,462,0.16532556444526209,0.16168611817747572,0.11684427296884141,1247,0.23545940491536813,0.2250441885037925,0.15931758820412742,214,0.08491342331257325,0.005974692435582655,0.05859339999383861,1357,-0.050015875662598325,0.01667734973349301,-0.029897409487477992,236,0.4041639708081523,0.5437250288046955,0.287719628676669,633,0.6893925178101429,0.6731400752831849,0.5225005017812391,125,0.2845482278600093,0.6022932027051465,0.19646057202485473,717,0.4823975385482013,0.6252922086476465,0.345201072682076,288,0.43738443173736125,0.48355532513535743,0.3085209964649359,575,0.7020879834288304,0.6782612295063921,0.5189055445697769,98,0.5103242585806554,0.5695318976074168,0.35859169996161233,575,0.7126484007692276,0.6692556049895128,0.5145654133860095,220,0.1308201755031802,0.21463641907405168,0.09051025969060482,1344,0.30318428836417943,0.3391116337158133,0.20756388658274455,263,0.3301112166984359,0.37409896381334296,0.22994752546462646,432,0.5342119567614996,0.5512592656579793,0.37732310166514316,64,0.1121910764679784,0.18801127347038832,0.07676899261284857,1364,0.537797170517599,0.5313442219997587,0.3806138477331422,76,0.14922987611446842,0.151900115636316,0.10184292465590145,1360,0.16424058087601134,0.1715057154940984,0.1139467613792771,523,0.25550064719255755,0.4005104622476268,0.1753404024772739,1025,0.5856052833067947,0.5262144686831423,0.4218457602286817,180,0.061505496737523854,0.22190009243047587,0.04209699185683436,672,0.2986449688607667,0.4027595679240631,0.2092066864843066,95,0.21750260113591083,0.2973348996751612,0.40469578335208667,0.41818215636758266,0.321638745346334,0.6192988476560372
NG3_noise_gated,K562,0.2833585662607826,0.3194324865744144,0.19582254030640786,671,0.5955125788783846,0.5919840889705164,0.4089188039519461,111,0.24851238742054466,0.3855714198355129,0.1707652704399896,869,0.6078507330284267,0.5016233032330134,0.42715585222062635,143,0.025277934528025427,0.05462145337426006,0.017764001684221743,972,0.0483579816411921,0.11120902656984209,0.03167904350518234,462,0.19069996357590038,0.18890545094385985,0.13533429273241232,1247,0.2987580975624071,0.28038119544687756,0.21371656547139173,214,0.0745603207538813,0.006787154547694969,0.05261366041776414,1357,-0.011235870460736862,-0.0008023248721188192,-0.0008686898640429441,236,0.33450031177617084,0.49751270745798476,0.2336471822191257,633,0.6112225061186572,0.6236599042661135,0.44133789281968683,125,0.24847713361195573,0.41724138711024067,0.16857017673909475,717,0.4145520367218715,0.4786203089376031,0.29041109977235674,288,0.41351222250171843,0.51706774329342,0.28746646116931796,575,0.6283631976369195,0.6676912795277791,0.45259038746969144,98,0.5223200493255835,0.614843445079859,0.3706804968946768,575,0.7307340871778332,0.7039624877940979,0.5249682399545443,220,0.12530136073833473,0.19196699295948477,0.08703988666588378,1344,0.3212624417533085,0.3238753709312694,0.2223333626292931,263,0.37878738047538046,0.4905769041542386,0.26980611075852795,432,0.5724567024327964,0.7115265155446986,0.41852216203337456,64,0.17423417404622069,0.27069770241583424,0.12123852719889038,1364,0.6251343257877079,0.5885262893746197,0.4266415688543594,76,0.1468721555909674,0.15729448234143056,0.09930707805022715,1360,0.17549204702512058,0.17380839723090324,0.11753815488251822,523,0.3689013402563705,0.5703337910279979,0.25813790879431925,1025,0.6492634219545941,0.6646189758856444,0.47732886523074364,180,0.14419974929670573,0.227950303442797,0.100905489336317,672,0.5038828253461003,0.4232806069475478,0.3612332374002344,95,0.2453010033439028,0.32738689497060197,0.45144047417363886,0.4562643617192271,0.33267535498211664,0.6101983408836187
NG4_adaptive_ng,K562,0.27194522002492155,0.4242320812679706,0.18981725589361906,671,0.6359942343700585,0.6911617661107092,0.46879267548795106,111,0.24793749023157047,0.4309226143190195,0.1697460164893543,869,0.56165721325652,0.5043304861103745,0.40576835475199974,143,0.10145607097725617,0.10683998304019067,0.06797180116869116,972,0.15260909053088872,0.14242884769567918,0.10398335267069658,462,0.14269516473903326,0.18813242129453508,0.10029344249049789,1247,0.2429129732335055,0.2657333772298737,0.1711319527970179,214,0.03929907218199733,0.005561689109554849,0.02640105451649593,1357,-0.008572076208404684,0.008504012203075909,-0.009266025216458071,236,0.4133180783971243,0.6050808100943396,0.293171211519295,633,0.7161989321967986,0.6922698895887418,0.5362436911581153,125,0.2205977715937952,0.44595547778311007,0.15391497043985436,717,0.26888548213093355,0.4661926218035982,0.18727988527769066,288,0.44746783058685985,0.5828012421643214,0.3139678194010413,575,0.6967126163277596,0.7909136404520435,0.5189055445697769,98,0.5233597156660171,0.6600985051777672,0.3720926826391234,575,0.7298127281300961,0.756258694380251,0.5280474766188307,220,0.12963339183482356,0.2390984219143278,0.08986462341290058,1344,0.33546154399729144,0.3666840552771969,0.23305881547261997,263,0.3640363216588754,0.48105516108838736,0.25948286756626887,432,0.6372138332099593,0.6371844802450679,0.45469694674694355,64,0.16323177986671053,0.19962937196302438,0.11273009969231276,1364,0.5900353218060165,0.48733577463921984,0.4287659252138002,76,0.1232321378821808,0.08650545202740868,0.08374534839305053,1360,0.1459296368983868,0.10328626367443021,0.09754447549305348,523,0.3234505853090696,0.5676505533985513,0.2250386574203183,1025,0.6864143985073367,0.7385104201212392,0.5203718121605944,180,0.11145838351433979,0.2661433985197389,0.07598370646815653,672,0.2815943530274231,0.5061576394191359,0.2005842850890749,95,0.24154126763097167,0.3526471455441499,0.4448573520943047,0.4771301312633759,0.33718561889915993,0.6503710942926536
NG5_adaptive_ng,K562,0.1407072728369858,0.11381345551545062,0.09647951699350316,671,0.20363260069762984,0.18604245636231245,0.12797217597530733,111,0.2751582634169798,0.42179438319459583,0.1880872231063126,869,0.6643653480079452,0.5895316553203549,0.4843872111875994,143,0.03465965089003212,0.06020651990556138,0.024886642167679475,972,0.06175355942393884,0.1112036609382571,0.04205666120515586,462,0.1441387613589904,0.167424463588747,0.09959969510517809,1247,0.2160304082586017,0.24498814400387506,0.1457398856122981,214,0.13289704453381743,0.0937161589361898,0.09241848407698293,1357,0.13702813285201754,0.12760002003574655,0.10605255423524276,236,0.33015814704225566,0.5509694549029912,0.2319139617959618,633,0.6624109583501219,0.6821952586686534,0.4864570428494316,125,0.2993626830864926,0.4771361926251756,0.2031134708159446,717,0.40970291523162966,0.4986506322209931,0.28342901472899434,288,0.1269220958899695,0.23768811187582772,0.08835210881447121,575,0.37627569707495767,0.5304744915211671,0.2701181080605391,98,0.16483381298693323,0.27657706969762463,0.11228702770606275,575,0.2938109751597795,0.41276246135896394,0.20198128065467327,220,0.13886334268079853,0.20408088632512686,0.09645610619431606,1344,0.27242110653433993,0.28884501859026546,0.18212756672479985,263,0.44243200010283373,0.4618583945800578,0.31453292021046325,432,0.6858618829763841,0.768219590717621,0.5049397032935672,64,0.10067424678591227,0.10490884551984718,0.069166271608038,1364,0.4362207077085421,0.3688083605684478,0.3083857315121552,76,0.152645569983572,0.12416752196822,0.10237483096248892,1360,0.11292905344927008,0.12352107635027143,0.07556758764100407,523,0.29835249823883153,0.5862698065255268,0.2085950130231363,1025,0.6374898918589633,0.7427636823320476,0.4774532668114657,180,0.05919302610092434,0.20998244914781267,0.04237885076559503,672,0.25643173508437855,0.44595501514223224,0.19876904269007872,95,0.18939989439568858,0.2727062476205837,0.3617576648445667,0.4081041016087472,0.33652522720022515,0.6625320202983536
NG6_adaptive_ng,K562,0.18101181508350736,0.20220070593792092,0.12152397665221863,671,0.4013103389017962,0.40492115377970483,0.2773278774991879,111,0.2638397229032835,0.36077963736971763,0.1802979771256681,869,0.6124540769438519,0.5006672111203468,0.4457708963136903,143,0.10870801633267471,0.14980037921727354,0.07444692888092545,972,0.17084608272779148,0.20702973568216954,0.11662106859933948,462,0.16621164978702432,0.20403565490407746,0.11386324567026802,1247,0.3488230785475795,0.29125714783384693,0.2398139678556871,214,0.08481490805997548,0.07347345194239208,0.05728063432286521,1357,0.06920615075960528,0.09347101521610504,0.04017690621198617,236,0.3055041060671506,0.4534001439115757,0.213392687739129,633,0.5002112568108744,0.47994371899081195,0.34798792724090466,125,0.2530390494079049,0.48798431490997424,0.17399134780589087,717,0.3664644757036708,0.5195903772927635,0.2585068500603256,288,0.3660211595673772,0.4332740506565093,0.2552007522070078,575,0.6641862253638661,0.7191193799660667,0.49820845732197944,98,0.4988826261871951,0.5402741842902348,0.34780552263764936,575,0.7284428052890879,0.7163490572971583,0.5282971444564755,220,0.1344391231302922,0.2091842946894835,0.091850408824842,1344,0.36646458890295985,0.3680168573440221,0.25281005923328215,263,0.4218753237128432,0.43349914767675224,0.2991458545681065,432,0.6290103467208493,0.5819233388919451,0.45369209161601104,64,0.16198501980499477,0.30087119985385624,0.11243838864149816,1364,0.6714907266037452,0.6363888609967042,0.47479364633501736,76,0.11523714698407321,0.1189474894505175,0.07719314854651887,1360,0.11847118483291018,0.1266477218182877,0.08072392964372423,523,0.3861777155848778,0.5370760572085305,0.27263341003905406,1025,0.6486862175166277,0.6449497808160083,0.4906398343680096,180,0.17548434492039036,0.34354631359070786,0.1241724876433665,672,0.46855568662483815,0.5459821770919943,0.3371812756135354,95,0.241548781835571,0.32322313504063493,0.45097488281667025,0.45575050227586245,0.3443492170670388,0.5975904744980509
NG7_noise_gated_mse,K562,0.34598743193906295,0.5479131174998977,0.24070508449765418,671,0.7958715410939778,0.7690711972696593,0.6095949667924023,111,0.25344173316345525,0.43097954672693145,0.1722887868714655,869,0.6135582227425583,0.48715714088730855,0.4334928885076268,143,0.07734089123643631,0.11489800452216396,0.051830841364970244,972,0.14809546310425326,0.19241148940955857,0.09963266358050805,462,0.11383344832875181,0.1565674634489456,0.07856819542390453,1247,0.27819389054978544,0.2897533259082348,0.19114583908497412,214,0.12509359472225448,0.1032111784817912,0.08452874047847837,1357,0.1271399094577562,0.1327541106350862,0.08448008927817631,236,0.3597191038957496,0.6002069149564453,0.25446598102294316,633,0.6703293592985872,0.6805804943674346,0.5014967595260131,125,0.3752715943332036,0.5332071966487778,0.2614910886278546,717,0.43459130444370536,0.5377665146035524,0.3058783576114722,288,0.37363884020777455,0.4355033256032593,0.25682502900185533,575,0.66528935526717,0.6804590149397864,0.4779337596098515,98,0.5516674638090486,0.5627984341672223,0.3906458815575426,575,0.7282168328253922,0.6845861753825524,0.5240527912165133,220,0.14145257674797165,0.19603220413364725,0.09750764211917846,1344,0.28228881612428885,0.29967425424297106,0.18951230474807412,263,0.40687061020632087,0.5139011557679327,0.28760555533633897,432,0.6588224582357429,0.7089756793939685,0.4938862968533099,64,0.1504071032755333,0.13080572426856346,0.10315515639184979,1364,0.5096605176764691,0.3747304239120703,0.34308355204968816,76,0.12323207332731115,0.0896964321330447,0.08356798261242454,1360,0.11693396416895988,0.11205635737239346,0.07857912641752154,523,0.35724132829140676,0.5976756014075635,0.24825078175608964,1025,0.6933058696757832,0.735082744710731,0.5178837805461521,180,0.16443014434705217,0.3579705703257479,0.11434379472819631,672,0.4717290346003947,0.6011294479162396,0.32765125301880554,95,0.2613085291887555,0.3580911246727957,0.47960176928432163,0.48574589139676977,0.3443181938892331,0.659003977488168
