model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap
dilated_cnn_consensus_only_seed42,dilated_cnn,consensus_only,42,0.5573071837425232,0.4906278262844097,0.3449401911811148,46.67365264892578,22571,0.8150365633723649,0.8615658253470861,0.871572800219735,0.6582757582347697,0.743445873260498,0.7327078602585606,0.7566012144088745,0.7555479987307147,0.780775785446167,0.775778627308998,2226,0.22742333249724192,0.29049351943439017,671,0.47664351828668133,0.549176546968719,111,0.18616641401590947,0.21904542995521464,869,0.2887649110959143,0.2993376824095036,143,0.37512260252955854,0.36002201261013267,432,0.6677133877267334,0.5653619273647728,64,0.2268631066253988,0.2592866504740957,633,0.37229082612187125,0.3698550703861461,125,0.07197116311731308,0.11443438778962244,672,0.17980904158186714,0.22937284620553364,95,0.14904112618276275,0.1611367581512026,972,0.23626219168817653,0.24348032342087886,462,0.16966567892844034,0.10726530374499432,1357,0.1600618499045317,0.15380711306285144,236,0.30645677148681,0.35886629024439254,717,0.3046255546696825,0.3822235866042183,288,0.1097145063400883,0.13422478096997043,1344,0.23747764248888414,0.2467841333012616,263,-0.0007973666209133307,0.013284750607154835,1364,0.04078925560148232,0.063401444519855,76,0.13902925973715638,0.1601661367726191,1025,0.3787500286824513,0.3031320045963981,180,0.10124464767362822,0.08602599189956925,1360,0.16173310418909692,0.14851802156699367,523,0.4042052857467795,0.3397211935820803,575,0.5063856949044734,0.4951859358808349,220,0.3415320709518487,0.2933476921974435,575,0.4461044576014423,0.568359075635623,98,0.1162345679143995,0.1031000039668086,1247,0.0898408169758503,0.13490642358622978,214,0.19492487780842815,0.20002806015997943,0.30315015210127594,0.31686014236732135,0.2231865906522433,0.37864590439606155,0.6244864420706656,0.3050745725631714,0.4854597343695197,0.0922618982701525
dilated_cnn_contrastive_only_seed42,dilated_cnn,contrastive_only,42,0.6708229780197144,0.6144098361881152,0.44124792405064883,0.17492349445819855,22571,0.7911193218069446,0.8510677274142545,0.8744158987100528,0.770812897939893,0.7944322824478149,0.7783105812470027,0.8341571092605591,0.8311830543859586,0.8350214958190918,0.8408102264159943,2226,0.42204160315315864,0.525847890250103,671,0.8064077421601575,0.7762244857771937,111,0.2702545009785664,0.44506654163206083,869,0.5948472613172662,0.5257517600242517,143,0.26956532376696535,0.37304813477386795,432,0.554972735418297,0.5641178869791009,64,0.2686077963158972,0.469626718362018,633,0.5770630713712419,0.5783331420297302,125,0.14858146647201556,0.23361575022996067,672,0.44878005453875397,0.43775309962576703,95,0.1690664697288828,0.14289440996009073,972,0.248547358345016,0.24553068822974047,462,0.1537969975588924,0.14106247373848452,1357,0.11423317576419399,0.17005436410518388,236,0.39351118217711883,0.6093038683788913,717,0.5109542297671918,0.6092886479014479,288,0.05617068701646867,-0.03040637572939053,1344,0.03183184276878037,-0.04933722341108933,263,0.12021946684045517,0.09704809310096428,1364,0.45881757231405806,0.4272015210201816,76,0.29815612076744286,0.40629111955760333,1025,0.6321623257630815,0.5917358643000072,180,0.3301693567550626,0.35145430031146213,1360,0.5303303496437399,0.4678357415100206,523,0.5765614740411051,0.5506286718868253,575,0.6655548376992718,0.5450209287568639,220,0.4445244428057378,0.4314494000872964,575,0.5755468682203482,0.49375955353193945,98,0.14704676425863972,0.15185635241759254,1247,0.2566812256940031,0.24871235988793688,214,0.27121824350909396,0.3265858232638554,0.46711537671902675,0.44213218801788506,0.32175798341631595,0.6009625307772823,0.6748835935360176,0.4765892028808594,0.646592902714281,0.17164721434391647
dilated_cnn_full_disentangle_seed123,dilated_cnn,full_disentangle,123,0.6874291300773621,0.6310682247917518,0.4543924120376319,1.7865614891052246,22571,0.8290465264680896,0.8786674252241026,0.8958511198292877,0.7810470742868613,0.8217871785163879,0.8128052511052256,0.8508282899856567,0.8624707289189686,0.867283821105957,0.8760060902030196,2226,0.3756299466835784,0.4897654810809783,671,0.76703631526896,0.7993884630332866,111,0.25295115020431835,0.3308608502840278,869,0.5638490863290451,0.49337947302129953,143,0.3595915201770065,0.4665673933664102,432,0.6588912025359309,0.7705781394148142,64,0.29310475560143995,0.48460329262518037,633,0.6487895879952336,0.6466011264174408,125,0.12336757164689206,0.24810776910758398,672,0.26499907410006435,0.45587942099582063,95,0.1533600440064809,0.1601926376730781,972,0.23515585736348776,0.2582397625970849,462,0.1362175160004188,0.08163113758866078,1357,0.1371290237739996,0.10691348479700144,236,0.39637123637397315,0.45043085888825996,717,0.48999914246735116,0.4317166377796119,288,0.12571013713028206,0.12054407354360872,1344,0.24206440518513497,0.22031069228175582,263,0.09335067920390974,0.09123016033423009,1364,0.27879497239081574,0.31075922206794016,76,0.29754635487211606,0.4167360931670273,1025,0.574381177756394,0.532344378075518,180,0.28850698282193504,0.27005546840088773,1360,0.43309256525118084,0.3818947228186589,523,0.4970658298054659,0.474720183066915,575,0.6271485352286512,0.5587896689164258,220,0.3737490617619704,0.38005375105445827,575,0.4068062518554168,0.48664084352959547,98,0.1290557237122067,0.15347625873856652,1247,0.19032469026533436,0.24281123791475936,214,0.2597052340001329,0.3079316939279915,0.4345641258511334,0.4464164849107342,0.3233859923906239,0.5908627253720137,0.6562585592988223,0.4644508957862854,0.6435895963844398,0.28005679070630096
dilated_cnn_full_disentangle_seed42,dilated_cnn,full_disentangle,42,0.6792068481445312,0.6207050128976018,0.4464861602063489,1.5594360828399658,22571,0.8369583452183427,0.8779284054129676,0.8987021707366469,0.7800620703301246,0.8175050020217896,0.8059180912847035,0.8343460559844971,0.8400062081919535,0.8558635711669922,0.8598220842825028,2226,0.3582431784876566,0.5184842348274392,671,0.7306971728162173,0.7480487790413697,111,0.2804700690434245,0.3879474436934457,869,0.5479539019220157,0.464704353691765,143,0.37383110035529044,0.4825346037696094,432,0.686755558878829,0.733123399617891,64,0.31698925620597024,0.4899244418734817,633,0.6466263927031421,0.6109216450719642,125,0.17815277982661681,0.22222103283522565,672,0.34150267948870283,0.39936117304933133,95,0.15657227752088457,0.22273368839215882,972,0.28348943904514845,0.3184803576698939,462,0.17275085069723398,0.11362955876624006,1357,0.16038552259089048,0.16765203527236996,236,0.35096490269458375,0.426167693534048,717,0.42619369606961754,0.42779388237038507,288,0.13062323693976052,0.13230430849386024,1344,0.27155205654571063,0.21496349231112594,263,0.09709687656763091,0.0998298254354436,1364,0.2533666604648749,0.29749973647866274,76,0.27846255234468115,0.3504424571587158,1025,0.5736167162636864,0.5258547665974063,180,0.2725949205653692,0.2462946407879832,1360,0.42686042521426243,0.36596524852611234,523,0.49522610271835205,0.4914314452264933,575,0.6431474983627796,0.5910341043318817,220,0.3643847340708427,0.3694711982770334,575,0.47465830561875566,0.5417879956009992,98,0.06887126227071007,0.03044366719309656,1247,-0.010921654324374967,0.06061521992959,214,0.25968227335393385,0.30559068268428496,0.43039229144401714,0.43118707930405,0.31879371138528223,0.5769576948382529,0.6398247055601205,0.4525984525680542,0.6354631807437469,0.03279957865316414
dilated_cnn_full_disentangle_seed456,dilated_cnn,full_disentangle,456,0.6864697933197021,0.62382719005863,0.4492542379550936,2.0975184440612793,22571,0.8159053965027712,0.8731731608967563,0.894835109173001,0.7714750390542211,0.8206219673156738,0.8110475779438591,0.8550492525100708,0.8647974926396931,0.8694300055503845,0.8763774511438368,2226,0.3745403845378267,0.5217861555404205,671,0.7745753379393876,0.7723120559236022,111,0.2462581937094171,0.31962335217080085,869,0.45997523631058396,0.40163394746283476,143,0.37081791790316737,0.4514843740945166,432,0.7075163375356265,0.650332324062503,64,0.3763466703957322,0.4662976468304533,633,0.6685010905502997,0.5616402139503487,125,0.18058610998686214,0.26693014919897395,672,0.45441922698979814,0.48740524017198567,95,0.16230389039562895,0.18742319049764966,972,0.28020335471972685,0.31119815216210406,462,0.12535109943762682,0.07602808114989491,1357,0.12902122841471605,0.10149972157106994,236,0.34048828886326565,0.4206342705181808,717,0.36784574061301234,0.382670345629787,288,0.12481327716076016,0.11409364447664891,1344,0.28208326633578623,0.2053271357889531,263,0.15051072363484633,0.1514208017305807,1364,0.4470951068377099,0.42307840361943655,76,0.2404330406097166,0.3211976052699204,1025,0.5471959805015871,0.5420971959691905,180,0.22842572199902758,0.19347875251844993,1360,0.3380883016656072,0.27668486728348807,523,0.41759330584324195,0.39532581675263595,575,0.5369635448422734,0.5494126773239084,220,0.34828279962780123,0.34033503222902217,575,0.3928991633056713,0.5667163098091185,98,0.10043850996867244,0.12879443053273687,1247,0.1745162431415628,0.22407653433345692,214,0.25247932893823954,0.29032355356739237,0.4373932773135566,0.4304056750041191,0.3110443168597362,0.551956860730872,0.652013147082991,0.461639404296875,0.6371116156078115,0.3677738633351899
dilated_cnn_multi_mse_seed42,dilated_cnn,baseline_mse,42,0.7190035581588745,0.6542507906501567,0.4752727108787025,0.14161880314350128,22571,0.8404313955218746,0.8851832991363268,0.905531007131202,0.7916992381625712,0.8375679850578308,0.8171465200113204,0.8668908476829529,0.861920863708579,0.8770754933357239,0.8768645087634174,2226,0.37618140617257173,0.5239083173271611,671,0.8378057091024802,0.7966813649959057,111,0.2657681845301231,0.3816523431789083,869,0.5105566068587631,0.4207687178134121,143,0.4047736373027201,0.5322553195867559,432,0.7089141383061173,0.7578263436827416,64,0.35951472497807546,0.5639783844595568,633,0.693058273468474,0.6649882569208436,125,0.2323038864256209,0.3030503480335124,672,0.5706912572288441,0.4870051919740451,95,0.2069846620258997,0.17515350932007145,972,0.29135389283446594,0.2610947559730233,462,0.12654295859041315,0.11221235324092639,1357,0.20307790426961342,0.17657639428689245,236,0.3008577769103963,0.5310764844847521,717,0.4028807375742887,0.5291580989194363,288,0.17233433029948375,0.14957207523290342,1344,0.30966949966884827,0.24644796534879887,263,0.1271892971843776,0.0974656922710089,1364,0.3316760126843538,0.2605410847083914,76,0.25150350225311857,0.4216029268820146,1025,0.5564549158621204,0.5688604531925254,180,0.24152136754710862,0.2703506805067565,1360,0.4011628353019635,0.36638654083315,523,0.5064206884969614,0.5015161569761857,575,0.6291310068677574,0.5246877385141644,220,0.3877274094001512,0.389062381994645,575,0.5453606430050822,0.4668113528096613,98,0.08028377728132201,0.10387010896361407,1247,0.16102291487188455,0.1965109869924982,214,0.2693271739598896,0.3371151388305848,0.47685442319367055,0.4482896831310327,0.31430294281344484,0.5872618880677439,0.6898110106820049,0.49793893098831177,0.6666840131090986,0.07524011464605809
dilated_cnn_ranking_contrastive_seed123,dilated_cnn,ranking_contrastive,123,0.6791090965270996,0.6291186327421956,0.45271478969407797,0.5962612628936768,22571,0.8034911013490393,0.8613009717584318,0.878215190623103,0.7803099896524136,0.8044822216033936,0.7888519339020026,0.8459451198577881,0.848586020252944,0.8561643362045288,0.8566098770129928,2226,0.3776489978316589,0.5316609052099329,671,0.791715863289033,0.7694476422174982,111,0.25413565628786805,0.36849070863769984,869,0.5072872680904742,0.4292787201232619,143,0.3564151410473026,0.4440407039837203,432,0.6063934719589741,0.6567122572192227,64,0.24069829115212538,0.37645837004412314,633,0.4373556845168087,0.47343332609392985,125,0.11611990147771968,0.21623624678722528,672,0.29004260392923586,0.4595880418178868,95,0.1557101091136026,0.09198785004656179,972,0.24156830059345824,0.20510438545994203,462,0.1743189197572071,0.09966076582675629,1357,0.17481977223446185,0.1630585001338989,236,0.38577673234894183,0.5889695459526629,717,0.5222663347303123,0.6038231890188093,288,0.06954604128862873,0.04933922648270131,1344,0.09035447404558868,0.07348481732745564,263,0.08465948578877476,0.059342827630260817,1364,0.1980918845139728,0.22579578036833142,76,0.2694721885457933,0.3897437594239368,1025,0.5201661448691206,0.545359885064715,180,0.2803529236424853,0.2864714793751265,1360,0.42363867913951886,0.3301465955058443,523,0.5016380781393952,0.45852665083902155,575,0.6203090644259701,0.5708187779787863,220,0.3818720744203638,0.36962576102848405,575,0.5076884379835799,0.5319572619340505,98,0.16573395633937818,0.17075894454880083,1247,0.23146473805366366,0.24377745379794663,214,0.25427323314541633,0.3000875830544676,0.41087751482494483,0.41878577560410535,0.3092142758365965,0.5441176352277488,0.6922760887428102,0.48656362295150757,0.6618099237870305,0.024681575410907056
dilated_cnn_ranking_contrastive_seed42,dilated_cnn,ranking_contrastive,42,0.6837577819824219,0.6288812216649284,0.4527038345765406,0.6463022828102112,22571,0.8366411850997421,0.8789329843581188,0.8912795027339804,0.7785012570702384,0.8155441284179688,0.8019234681227517,0.8560266494750977,0.8600732201011642,0.8690789937973022,0.8696458218293069,2226,0.47735070817413894,0.49975796720921295,671,0.7774452569303422,0.7356559929873638,111,0.2807751204514635,0.36280804015888457,869,0.5569840906103216,0.47785628147937126,143,0.3738994464091313,0.49105824282816046,432,0.7013522652854295,0.7363218809826872,64,0.29971744754961366,0.4647950067231946,633,0.5071771143778789,0.535305534818846,125,0.10492216660528518,0.21658909842541513,672,0.4314982676608334,0.4828226387561213,95,0.048579762887875466,0.00913276061620755,972,0.08284400823487076,0.07877373037505982,462,0.12422743332814747,0.05186611373596263,1357,0.011005327856207687,0.022498081722863668,236,0.36511848252496015,0.47160325687451515,717,0.4933604967166346,0.48844304269031713,288,0.09707577523349387,0.11889626273461827,1344,0.21138403715451565,0.210779660018452,263,0.13444824886839754,0.1261048176194941,1364,0.39487063403876305,0.34524964834532407,76,0.1846939395954446,0.3232362768013701,1025,0.4748283310384847,0.5361567427202272,180,0.27093183226113043,0.3016445567674748,1360,0.4139773835822026,0.4271927562627621,523,0.5241965872574516,0.4637877484464469,575,0.6462062976967957,0.491784269913165,220,0.35880709266923844,0.31749974846445417,575,0.5031611418486329,0.38113472982325897,98,0.12291077855034507,0.1321561052238896,1247,0.17553266665327794,0.20592016249679462,214,0.25117698815774114,0.2900624001752867,0.4254418213123461,0.4103930102261743,0.32178385385226893,0.5607321340773277,0.6891262667762257,0.474806547164917,0.6595939074120372,0.03747984411643952
dilated_cnn_ranking_contrastive_seed456,dilated_cnn,ranking_contrastive,456,0.6833481788635254,0.632607214450443,0.456141837560021,0.574396014213562,22571,0.814324717306618,0.8696773510097522,0.8864032298412959,0.7761903738364658,0.8034055233001709,0.7863399726566932,0.854859471321106,0.8564878722021929,0.8633127212524414,0.8589848071606382,2226,0.4514992133532484,0.4948217111202058,671,0.8076101241227287,0.7836180030198574,111,0.2829240540023646,0.40988510354673036,869,0.5242476042996016,0.46574364436042015,143,0.35209147140595565,0.44151650642812695,432,0.6131533281441345,0.5745828328213237,64,0.2511355992760753,0.45115205712858464,633,0.6061709534763301,0.5465234499990232,125,0.1791110217781444,0.1735935832771857,672,0.4266576860910549,0.39682243607341766,95,0.17425795889703038,0.12255620112471328,972,0.27557223023110844,0.2583581006635337,462,0.16188227991632007,0.11631505727750423,1357,0.19252544426230264,0.19129837047370865,236,0.3797319659863286,0.5790589816542985,717,0.515757886818701,0.6161124273806398,288,0.09642933784615396,0.06575578359642892,1344,0.17279247678245613,0.08711970904744983,263,0.15248982108442563,0.16324649365642774,1364,0.6748693135029961,0.6052835506309965,76,0.2557960575725803,0.468854168513859,1025,0.591702455319965,0.6766733933561607,180,0.26137355205352214,0.28039656888747033,1360,0.4280527883530013,0.3594054085487891,523,0.40281138353583706,0.3589339066416803,575,0.45491299962658865,0.41390526987728493,220,0.2954828554515295,0.2694856541252104,575,0.358855171665556,0.3584658329684703,98,0.10291440130552224,0.11802171777629883,1247,0.14522793842115986,0.19383797131356237,214,0.2533287315643359,0.3009062329836483,0.4525405600745124,0.43518336003564256,0.3192217019500107,0.5838135915049232,0.6824157764995892,0.4799201488494873,0.6618206433102104,0.14256836887968324
dilated_cnn_ranking_only_seed123,dilated_cnn,ranking_only,123,0.7253090143203735,0.6868224879547848,0.504565308868526,0.6405587196350098,22571,0.8163911151320608,0.8789236557309802,0.8975468263207189,0.809065359865602,0.8163132071495056,0.8071005294284217,0.7379550933837891,0.738448055329947,0.8078856468200684,0.8056378115930973,2226,0.3585364671311783,0.5379794445057322,671,0.7401801926013128,0.7026179707086373,111,0.2341165513049821,0.3028245625588511,869,0.5555536266294695,0.5006319932158931,143,0.4551961840404148,0.5497140927240459,432,0.6802477651276916,0.7546348815071657,64,0.3871800780173417,0.5911001808500354,633,0.6736509702513583,0.6503837693731915,125,0.17253937677015443,0.2801265803955913,672,0.47327017489757456,0.43901489464287013,95,0.19074292176988533,0.16094265330375937,972,0.26458926690078216,0.24252453322840548,462,0.16994528299181505,0.17861931432136124,1357,0.28852201522822524,0.27521745151414395,236,0.35500211676936283,0.5306009438315518,717,0.49155347366557006,0.5727195406794632,288,0.13704200206070247,0.1852162175379831,1344,0.25777890097421075,0.301368192916588,263,0.09942876434222944,0.08028649033369666,1364,0.2674007906617632,0.1982659883143946,76,0.3013015202851244,0.5170744115245954,1025,0.6428894798989764,0.707976251619307,180,0.08867888114500815,0.10639968534108377,1360,0.12018607716759701,0.1530132285315547,523,0.5197285060319908,0.4418280550171048,575,0.6101679161549767,0.5334507481705748,220,0.3823529953779198,0.3334297456052514,575,0.4881891822361605,0.49255904023354946,98,0.11176560835305605,0.10077779516640314,1247,0.2102429172750287,0.18219107139328616,214,0.2642371504260777,0.32646134486780304,0.4509615166447131,0.44710463706993503,0.34444858341196577,0.638085460476874,0.6194193371678992,0.4084928035736084,0.6099506349464336,0.4377771095462216
dilated_cnn_ranking_only_seed456,dilated_cnn,ranking_only,456,0.7316241264343262,0.6882024543555042,0.5051920943454196,1.161244511604309,22571,0.8258247937887605,0.8806078974564548,0.9031820185174314,0.7954005212954809,0.8051477074623108,0.7925729873433133,0.7745069861412048,0.7772608855075287,0.8242151737213135,0.819733949642486,2226,0.3374564352710986,0.5791231158542445,671,0.7809163669025821,0.7521020678670771,111,0.2643014206012112,0.3378581236688583,869,0.5790382741658979,0.5242412682859066,143,0.4053861309388549,0.5126174472940552,432,0.7214026861736168,0.6714777489114947,64,0.34487939154675246,0.5614575121944821,633,0.6824727510519186,0.6567964791268351,125,0.2090656873625892,0.36412010487122115,672,0.5165622068819886,0.5774102427261586,95,0.1012465749769814,0.09448108997307202,972,0.15181399259772912,0.1961623881165102,462,0.11869798769369516,0.11795348850485243,1357,0.11637105896619426,0.20099238517681267,236,0.3366464621955786,0.46571351701426394,717,0.4317443765509107,0.5001175284189392,288,0.13623791831986862,0.19601403464245643,1344,0.24331947965618506,0.2910283694358432,263,0.1564941458442134,0.12088318402839499,1364,0.4982389789684753,0.36800558120598353,76,0.3089156927408775,0.468379271807865,1025,0.6155468632519969,0.6362959601939692,180,0.14598481272845165,0.13693680251648582,1360,0.15280145367052766,0.16666374111988325,523,0.4959942923838997,0.4467053778132066,575,0.6651564273954492,0.5831777463636232,220,0.3630991109767578,0.33435219776845926,575,0.5123496400605465,0.5110738262854666,98,0.11103258948197815,0.12694016632755895,1247,0.22133295501248898,0.23073085715116148,214,0.2556959102041872,0.32423569561863175,0.4592711674204339,0.45775174602571106,0.330870658956924,0.6496151436608575,0.6332511640646398,0.4087507724761963,0.609136757183308,0.1493019850978478
dilated_cnn_ranking_seed42,dilated_cnn,ranking_only,42,0.6996922492980957,0.6771140033252291,0.49641572859312694,1.7047913074493408,22571,0.8211379127507895,0.8752977739887248,0.8936600950629567,0.8068542954577249,0.8179438710212708,0.8069295580919928,0.7483947277069092,0.7444100873966194,0.815447211265564,0.8095237398566479,2226,0.3107133342332488,0.5518975630463387,671,0.734471072406769,0.73516958033693,111,0.25914973700856264,0.35106175737042955,869,0.5592293238887323,0.43526748344085975,143,0.44260092951042085,0.5579629865276252,432,0.7080892067038603,0.7494223048673188,64,0.3953076772313087,0.5883177502514512,633,0.6950002328784197,0.6955913532852169,125,0.1787530969820811,0.2688500854375745,672,0.4669725152286444,0.47256972630506905,95,0.05544226324460202,0.023689253964382644,972,0.09985741243621933,0.08656434323466858,462,0.12611146653864724,0.1278191784583762,1357,0.16499728772149194,0.21147258792129042,236,0.319618680042628,0.5418066527583337,717,0.49180591433367127,0.5785175962915776,288,0.14195781850304398,0.19088890023664484,1344,0.3330955768490527,0.3210388901067609,263,0.11034072072602771,0.12055991215169692,1364,0.3935574990495805,0.3573973811386311,76,0.31966931371299434,0.506859434925396,1025,0.6365165667282751,0.6673419557565914,180,0.15271971301797968,0.1705297072135623,1360,0.19142482540196873,0.21105902357357786,523,0.4409690541272264,0.4069339946330882,575,0.5916494445789938,0.5079050414236657,220,0.3818236824395345,0.3289745917333875,575,0.5020516354718995,0.5352254157634636,98,0.13483157448377203,0.15958780268295888,1247,0.2565948909258393,0.23797665658346703,214,0.25133393745347193,0.32638263809274976,0.4550208936402279,0.45350128933527256,0.3541819143658216,0.6497088325498218,0.6299643933168995,0.404849648475647,0.6067139056068439,0.22520889549392784
transformer_baseline_mse_seed42,transformer,baseline_mse,42,0.6544619798660278,0.590057405207095,0.4217848143289653,0.15782438218593597,22571,0.8226608642160658,0.8661479262503391,0.8808038857505296,0.7588978497337251,0.75491863489151,0.7294828874755073,0.7162498235702515,0.6979422543391472,0.7608315348625183,0.7433657666790101,2226,0.21676185343852988,0.48873425226781786,671,0.6915583234579256,0.7451078007763384,111,0.18011430237727757,0.3268473326460226,869,0.5393977981398458,0.36533837865150853,143,0.2504168887804614,0.2572022840132787,432,0.5742211394709569,0.47727277157852227,64,0.33808150930121417,0.356139874147823,633,0.5705304674067726,0.5781905014965508,125,0.1954843088029271,0.2836979008614594,672,0.48103892303199447,0.5818212561653558,95,0.0934690082464942,0.06753637562959171,972,0.13305882071162559,0.1278894929981981,462,0.09665869974484709,0.07363431752849645,1357,0.11989584995544136,0.10615079051615918,236,0.25924664132324926,0.34319883914532684,717,0.31921536936220807,0.3827784530739082,288,0.13555609048036715,0.19239990509822907,1344,0.32545130229075636,0.37006363957546257,263,0.11480513662809008,0.10415082976576613,1364,0.128564122534652,0.1437550575718578,76,0.15517444332640734,0.17792755981621672,1025,0.2540831300459673,0.18000115166414074,180,0.11400446804745894,0.10463449832588471,1360,0.1986167951162087,0.16098055571431208,523,0.39403632060225285,0.3701051389079412,575,0.4878272132414023,0.3950941503329992,220,0.3297941588008481,0.28025882990662976,575,0.44306287977556946,0.3468721939022344,98,0.1071303293972964,0.11141342716347445,1247,0.16302453442597895,0.2056554405538109,214,0.1987156106198481,0.2358587576815973,0.36196977793115365,0.34446477563809047,0.2309467859463401,0.48455813376588563,0.6216105176663927,0.324140727519989,0.5225181955255672,0.14913193458406693
transformer_consensus_only_seed42,transformer,consensus_only,42,0.4120912253856659,0.36507115761871317,0.2511510963585646,30.32314109802246,22571,0.7875960506201458,0.8140674799868552,0.8179444799619607,0.5256046890302486,0.6137668490409851,0.621551390972642,0.6494330167770386,0.6644444903097081,0.6609961986541748,0.6686928725073804,2226,0.08352363542176001,0.10663524633693477,671,0.3371803753944441,0.3239607593521671,111,0.10465399963572873,0.12781934371794307,869,0.2720323819196056,0.22667670063509493,143,0.1657636066732353,0.1642499106454039,432,0.17188366523690682,0.15686388396185383,64,0.07820718519591302,0.046073679593472056,633,0.17617443476145173,0.1441359692074124,125,0.057287651847675085,0.02695198322689503,672,0.21934629538769765,0.10517046029604032,95,0.043436493008416635,0.04839626267204864,972,0.06576975825503395,0.07505299030785283,462,0.07796074556431976,0.08150282235326578,1357,0.15327659301123037,0.16867152686539166,236,0.00629135728568757,0.033726638446430736,717,0.05845119238654506,0.0596760251223291,288,0.0692429091012419,0.06425626077340225,1344,0.1726004543476109,0.1442000065120176,263,0.05662012571163287,0.037231457978115445,1364,0.047313895078983016,-0.046660842482603514,76,0.13303602748397894,0.16154048628642845,1025,0.2332327772199639,0.16835040234898788,180,0.026062828347572217,-0.007322721227791939,1360,0.006210329539094204,-0.04533828797309886,523,0.1648810002475953,0.16881398403309686,575,0.2201822715149992,0.22823056940140768,220,0.16486014618609257,0.13020996956933786,575,0.13660956675366703,0.15343797442832174,98,0.0674227526888369,0.053814843633893245,1247,0.15041782136411003,0.11021218397917876,214,0.08661669762664578,0.0829266778692584,0.1613787874780896,0.13150935479749026,0.08536266286341083,0.1793093080654302,0.6253081347576006,0.19225186109542847,0.3477685841548698,0.058536941504666005
