model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,e1_raw_spearman_k562,e1_raw_spearman_hepg2,e1_denoised_spearman_k562,e1_denoised_spearman_hepg2,e1_k562norm_spearman_k562,e1_k562norm_spearman_hepg2,e1_hepg2norm_spearman_k562,e1_hepg2norm_spearman_hepg2,e1_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_matched_bn_all_F9_spearman,cagi5_matched_bn_hc_F9_spearman,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_matched_bn_all_GP1BB_spearman,cagi5_matched_bn_hc_GP1BB_spearman,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_matched_bn_all_HBB_spearman,cagi5_matched_bn_hc_HBB_spearman,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_matched_bn_all_HBG1_spearman,cagi5_matched_bn_hc_HBG1_spearman,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_matched_bn_all_LDLR_spearman,cagi5_matched_bn_hc_LDLR_spearman,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_matched_bn_all_PKLR_spearman,cagi5_matched_bn_hc_PKLR_spearman,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_matched_bn_all_SORT1_spearman,cagi5_matched_bn_hc_SORT1_spearman,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,cagi5_matched_bn_all_mean_spearman,cagi5_matched_bn_hc_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap
cnn_full_disentangle_seed456,cnn,full_disentangle,456,0.6381301879882812,0.5615842679865245,0.39887449977486295,2.463679313659668,22571,0.8278667456015282,0.8779501537291788,0.8902416964150357,0.736269574687832,0.8269103765487671,0.8082323526697386,0.9081286191940308,0.915720604234497,0.9048246145248413,0.902080554451075,2226,0.8088230799914954,0.9130843203105969,0.8082323526697386,0.915720604234497,0.8082474087088228,0.9157114432141444,0.8082382226645993,0.9157510764177472,2226,0.2479971613490434,0.4270661977192397,671,0.6905665777515714,0.6959788631084315,111,0.24817872855317427,0.6905226951981929,0.2134924107747673,0.2981093810245504,869,0.4567489961701256,0.3763821496859187,143,0.2134898039668368,0.45667306049251943,0.28418557210787293,0.3236539050244024,432,0.49871698309772555,0.5292994383658063,64,0.28388062065195535,0.4983274320633264,0.18795227789007493,0.23289766747534085,633,0.3591365092959573,0.37057922529333936,125,0.18820267414877095,0.35916109106064015,0.18826028377077472,0.20696208212957076,672,0.42090643070930683,0.41916641774842206,95,0.058527798573998084,0.09459966347273088,972,0.1004285905412602,0.12635177426527713,462,0.06898175789610261,0.07262738148111664,1357,0.12336038030350457,0.11136475628936596,236,0.22182536978412484,0.37153400337517667,717,0.38861796541894494,0.4535181304132684,288,0.2217705681832356,0.38879304118577734,0.038350471082343206,0.04406226392847247,1344,0.04412853717888459,0.1022719238701737,263,0.04816811908052213,0.04824708225596637,1364,0.077091966656591,0.13504005971634597,76,0.21317884759886474,0.24217269851526757,1025,0.4296695431832607,0.40492908388398924,180,0.21306217342602457,0.429542990338573,0.13321497096253102,0.13254827534896918,1360,0.18072627290005513,0.19277626995407843,523,0.13317452041607333,0.18092978162206025,0.41615808716125824,0.4648580142446045,575,0.5592181696210061,0.5380098049392287,220,0.35637919154626474,0.3940038875160644,575,0.4933349962937692,0.5076085767739441,98,0.07321508525576514,0.05844120816702076,1247,0.07725553453019221,0.10730481636753275,214,0.18332582698895383,0.2274522474452329,0.3266604969101437,0.3380387527116749,0.2145495157810399,0.4291689782596629,0.21453701276372442,0.4291357274230127,0.6370857299370035,0.39637988805770874,0.5760500418878318,0.14557635430438204
cnn_multi_mse_seed42,cnn,baseline_mse,42,0.6374050378799438,0.5617015680111023,0.3994061078900312,0.17140871286392212,22571,0.8141323899825609,0.8677631896118224,0.8800863995535754,0.7396580292269428,0.8047761917114258,0.782120715980909,0.8586612939834595,0.850337395086777,0.8558632135391235,0.8525949848346421,2226,0.7623342470775211,0.8574842660305295,0.782120715980909,0.850337395086777,0.782120715980909,0.850337395086777,0.782120715980909,0.850337395086777,2226,0.24371306926199046,0.4167312913489139,671,0.7666238192672019,0.7823164130481363,111,0.24371306926199046,0.7666238192672019,0.2727206693345713,0.33563036070694807,869,0.5322393212887524,0.46089670539896693,143,0.2727206693345713,0.5322393212887524,0.29607785992722874,0.3277584349957139,432,0.5846473583328143,0.5680752688755902,64,0.29607785992722874,0.5846473583328143,0.16814389368002391,0.27635750240217744,633,0.36037481569185625,0.40812146654147097,125,0.16814389368002391,0.36037481569185625,0.168671931423381,0.1941599109028819,672,0.4243249600957783,0.36792369253262014,95,0.18438022909079754,0.1807651709724923,972,0.2517977250239415,0.2698247909165855,462,0.1811830368059458,0.11917020324870403,1357,0.2339226786755815,0.1542981327723431,236,0.2764121926820004,0.43158957087035554,717,0.36950155044796057,0.47710251775846835,288,0.2764121926820004,0.36950155044796057,0.16149991205522513,0.1238296308599153,1344,0.24202283331779734,0.1768137127223773,263,0.07911992735231496,0.04245908864086778,1364,0.002598912999423756,0.05741275052499,76,0.16308834453860757,0.23772654649579955,1025,0.4541230509856601,0.4038705194269505,180,0.16308834453860757,0.4541230509856601,0.16461470228296105,0.15474948591854656,1360,0.27586609711825866,0.23927216200893853,523,0.16461470228296105,0.27586609711825866,0.42149832784264857,0.4631573634788305,575,0.5726412720779446,0.5193098945877386,220,0.3892021810585732,0.3871792119234507,575,0.5101051214133615,0.4834484903625735,98,0.09771846268954586,0.09978390448311884,1247,0.13774375493700694,0.1750419871419431,214,0.21786964933505437,0.2527365118165811,0.38123555144488924,0.36958190030797955,0.2263958188153405,0.47762514473321493,0.2263958188153405,0.47762514473321493,0.6491372226787182,0.3941238522529602,0.5794390283783677,0.17722616741718192
cnn_ranking_contrastive_seed123,cnn,ranking_contrastive,123,0.618179440498352,0.56041749312405,0.39750080208617655,0.5473188161849976,22571,0.8187870937406195,0.864594086989298,0.8703609470156655,0.7404171692576504,0.796078622341156,0.7843289687728128,0.860729455947876,0.8672273117197081,0.8645626306533813,0.8637613987419434,2226,0.7819726121646934,0.8700088773176006,0.7843289687728128,0.8672273117197081,0.7842739069046079,0.8672687188136601,0.7843811606481641,0.8672326502538652,2226,0.30396658298548446,0.5140441807608697,671,0.7585230999135293,0.8146905011767979,111,0.30384526669274625,0.7588346660425167,0.22685633511100842,0.27120993843046637,869,0.4156985793193312,0.379141527206445,143,0.2269081419886173,0.41470320624800655,0.2886628342427643,0.3276496226659858,432,0.5618700802038333,0.5390373716215584,64,0.2888062269439599,0.5618700802038333,0.21740503330878624,0.31546941471149165,633,0.4713614832349562,0.4456505463556456,125,0.21690610552029407,0.4712017017645177,0.1679715284031771,0.196523559562359,672,0.30317031718794013,0.33736217622283654,95,0.22528631613038394,0.22031901062862627,972,0.3022748522776039,0.2972558649423349,462,0.14985008312031814,0.12305932947576259,1357,0.24513846225592376,0.20323246721891156,236,0.36373199876627693,0.4607519546772216,717,0.5144662948631028,0.5461863133757681,288,0.3638629951063705,0.5145185412899337,0.12982966097649448,0.09693887349354162,1344,0.19826019455857483,0.13787693094845155,263,0.07173289451451141,0.08267686793150887,1364,0.27434946331285404,0.2611063189389081,76,0.1419335434036922,0.22891972335461896,1025,0.4309258116658934,0.43575638571399916,180,0.1417538153629567,0.43122418829158016,0.18086779244078222,0.1903343826562115,1360,0.3205201134413352,0.27789978653142555,523,0.18072455165743948,0.32018985217235985,0.49426281976975933,0.5168476959984625,575,0.6235335393318728,0.5572262332466544,220,0.39312382551673225,0.41998728790398737,575,0.6124092611163037,0.5348742973579308,98,0.1136146899539351,0.11443043781422699,1247,0.1557564940138956,0.16855118737191266,214,0.23127306257627375,0.27194415200435607,0.4125505364464634,0.39572319388197197,0.24620344575125638,0.49619506609171166,0.24611530046748345,0.49607746228753546,0.6540673788003287,0.40148407220840454,0.5943358558522687,0.09724705573556093
cnn_ranking_contrastive_seed42,cnn,ranking_contrastive,42,0.6292871832847595,0.5676882143954585,0.40244420429171474,0.48629817366600037,22571,0.8238463554967331,0.8694585942517924,0.8795634612362146,0.7455538307942905,0.7874412536621094,0.7755831926590242,0.8309814929962158,0.8387353221031746,0.8440855741500854,0.8440495180087917,2226,0.7592223545151767,0.8436444796008781,0.7755831926590242,0.8387353221031746,0.7754468424318139,0.8387939186896234,0.7757037488890056,0.8386630122288217,2226,0.3100769352232338,0.5299337659434503,671,0.7817764649488009,0.8127365989423869,111,0.31019551012930136,0.7817764649488009,0.24069848522212625,0.3247214386781747,869,0.49357779980913696,0.38657422667104197,143,0.2407406331903504,0.49405804166210604,0.3478467943170327,0.41882137003819897,432,0.6817830544985586,0.668934045085833,64,0.34817281541699924,0.6825392418006274,0.23766244320724783,0.3355521682980985,633,0.516072640472488,0.5130864422708526,125,0.2376376234012001,0.5161678948106341,0.1459892346539407,0.1684076467846149,672,0.4233722551847945,0.3466880184505344,95,0.11251055622829398,0.11413166887718411,972,0.17548554336218497,0.18340186310317677,462,0.12423581484570108,0.06549388014900887,1357,0.161296280008783,0.07291146742560546,236,0.3293481458447102,0.3282777260443015,717,0.3760328561713103,0.3543177615452497,288,0.32924526666585724,0.3761104722573236,0.10473365400390461,0.059154565629310735,1344,0.187776825409483,0.09784321458399622,263,0.06400209430329158,0.05277038186894258,1364,-0.07855556502995067,-0.016897089148937873,76,0.1834438671322977,0.2532654303860162,1025,0.42355488012651576,0.3937449311344575,180,0.18342689451992503,0.4231690482829554,0.2522942892021058,0.2921308881707946,1360,0.42819589877333963,0.40863896728776694,523,0.252256516053546,0.4283400997185692,0.4525352040747416,0.46239947770156964,575,0.5771500144271455,0.5169254837343182,220,0.35815233306952543,0.3731851201561579,575,0.521716679528486,0.4828459813260404,98,0.11458456497888522,0.1169183794614227,1247,0.23293732753900995,0.2415580596140744,214,0.22520762775380254,0.2596775938791497,0.3934781970153391,0.36422066480175974,0.2716244228783935,0.5287133706857358,0.2716678941967399,0.5288801804972881,0.6380443714050945,0.4001498818397522,0.5910418013928155,0.055793703991232055
cnn_ranking_contrastive_seed456,cnn,ranking_contrastive,456,0.6310404539108276,0.5720130767408678,0.4064001460270455,0.617119312286377,22571,0.8140144069117794,0.8597540146855368,0.8754974559740374,0.7442632833390455,0.8015956878662109,0.7894095752542091,0.8567537069320679,0.8631125497546486,0.8640352487564087,0.863994979407442,2226,0.7807450270589711,0.8656034730921667,0.7894095752542091,0.8631125497546486,0.7895079965349209,0.8630157837913155,0.789298971191095,0.863183505912586,2226,0.2427745614948176,0.430163404207904,671,0.6614812213722961,0.6981807660873774,111,0.24218303779269448,0.6617225754158779,0.2669915366251849,0.3279875292630693,869,0.5419262509725714,0.45384263241759615,143,0.2669468367291972,0.5419898727565117,0.34348009197511925,0.41865757381935664,432,0.6386345487471794,0.5884100451427463,64,0.3433274673450823,0.6387491225808261,0.19622872273589634,0.3079650539545294,633,0.45632973413138905,0.466757759335126,125,0.19777318189659304,0.4618790675085441,0.1542055237024451,0.21781079810932064,672,0.4160168128573455,0.40428562834641285,95,0.17026208502008028,0.2742741389625063,972,0.2861137429220322,0.3694100307110429,462,0.16260361397057901,0.10578800774740327,1357,0.1810800311174492,0.13891186421173232,236,0.3155459898275228,0.3948883368083075,717,0.4635875689653596,0.46497093098264836,288,0.31540852995933866,0.4635709907722306,0.065816374051585,0.04572893600330996,1344,0.15592749606158446,0.0916038717946688,263,0.0788671033276202,0.05280161920921637,1364,0.13633350455398197,0.12272687923393079,76,0.13078963592848325,0.22254094603524047,1025,0.37359943079214913,0.4016081812303788,180,0.1311819506754702,0.37491023017533825,0.1883072745993539,0.15046280809824147,1360,0.25607101512287844,0.20792644305129973,523,0.1884596446061025,0.2565101191646491,0.4096847525196618,0.4245078358028815,575,0.5075521861759202,0.48454976828419916,220,0.3105831421817906,0.3333079658861723,575,0.39949243683177715,0.48224827496277295,98,0.11261150151803455,0.09438490852781001,1247,0.11190455481991193,0.1518463300324948,214,0.20991679396521162,0.25341799082901795,0.3724033690295884,0.36848529372162847,0.24058825902662545,0.4845185385862605,0.2407543784292112,0.4856188540534254,0.6446179129005751,0.3964313268661499,0.5922644660605729,0.16366956189683488
cnn_ranking_only_seed123,cnn,ranking_only,123,0.6481375694274902,0.5987591885243654,0.4302366467028552,0.9357659816741943,22571,0.8336524972039447,0.868902144206645,0.8817419985689527,0.7626809464868406,0.7530152797698975,0.7387453107164348,0.6884305477142334,0.6858359308569699,0.7474671602249146,0.741830197062713,2226,0.736529933531732,0.714793245475113,0.7387453107164348,0.6858359308569699,,,,,2226,0.22617318071492626,0.5023050515567474,671,0.7192920971931429,0.7640411135188775,111,,,0.20420770180847103,0.29487323444047897,869,0.5183759293365918,0.40158598257598166,143,,,0.3105278387418464,0.3724503535416329,432,0.6354493961717987,0.5665142031022649,64,,,0.3511443696058153,0.4807652976933612,633,0.6332938580832775,0.6374154956696522,125,,,0.1806977807805437,0.23283275991482277,672,0.5017532496627246,0.5106730632551748,95,0.0957889441462374,0.09276127971438394,972,0.14522296113527813,0.1498617208158623,462,0.08216481150122339,0.016738152165812238,1357,0.033330525854802465,-0.019970368010983314,236,0.25193590262494225,0.35819295430495446,717,0.40332332509388497,0.48942375563665275,288,,,0.13914933969721852,0.14391524609951672,1344,0.1868341998143752,0.23328676910763096,263,0.05868069857148897,0.050783015509096883,1364,0.1207263480679688,0.16755496529127012,76,0.20345000799880764,0.2568148469070982,1025,0.38574644611234626,0.3728920286380017,180,,,0.09480526991151424,0.08270506530695994,1360,0.12048941086041254,0.13961340086304705,523,,,0.4442294886769736,0.42098790340643855,575,0.5483731819306711,0.4334201336485842,220,0.3265131319936665,0.2990280993910203,575,0.40005356649357343,0.3049690160598527,98,0.09913276728325887,0.15207163910848942,1247,0.22023264594589137,0.28288497974223836,214,0.20457341560379558,0.2504816599373875,0.3714998094504493,0.3622777506609406,0.26733247953873507,0.5432164074260036,,,0.6206518761983019,0.3420449495315552,0.5477643529596843,0.0009387269555201174
cnn_ranking_only_seed456,cnn,ranking_only,456,0.6413537859916687,0.5918132077393442,0.4240126970468948,0.8971552848815918,22571,0.8246730748863627,0.8698411375335305,0.8815134027056886,0.7659980151475647,0.7315055131912231,0.7209722059886238,0.6722215414047241,0.6764152403733552,0.7259819507598877,0.7276453944366182,2226,0.7155130661624227,0.7006367992192157,0.7209722059886238,0.6764152403733552,,,,,2226,0.26312123269024745,0.48836371469784395,671,0.776681700501556,0.75146997572573,111,,,0.24074810603975125,0.2646270357236545,869,0.4330981110692079,0.41442619961088306,143,,,0.2564759376908471,0.2714117427204382,432,0.6156968672510931,0.5424289127364039,64,,,0.3140854179605943,0.4390167881278411,633,0.5927954007682704,0.5792941132596485,125,,,0.2048290887501626,0.20023943328787203,672,0.5148249214560768,0.42361455481926436,95,0.06349140743259746,0.05101532196427159,972,0.1099594824644601,0.11156171115642152,462,0.12456306147217844,0.09453735608819797,1357,0.1946710883044554,0.14422082056521301,236,0.26541950602091785,0.38818382484817593,717,0.4352051999589682,0.4728976493216555,288,,,0.14500105348004147,0.1447375003757069,1344,0.20665606208349896,0.22907716640387635,263,0.06635566185840784,0.061817870685730504,1364,0.22252166670855614,0.22274496485302503,76,0.20916828504596763,0.2965825945899451,1025,0.4994114783403203,0.49725370968476673,180,,,0.12461145914646042,0.105882424941281,1360,0.1589288194313601,0.1618573300249181,523,,,0.491045627057542,0.478471443603432,575,0.6255565845804207,0.5093118577021192,220,0.37130415599242567,0.3633066448877392,575,0.49085454812969265,0.408890841465328,98,0.059592673972794934,0.05753017145109331,1247,0.18072438650618902,0.16023579975054852,214,0.2133208449740624,0.2470482578662149,0.4038390878369418,0.37528570713865345,0.25511943668429005,0.5352504643572229,,,0.6309230347849905,0.33956313133239746,0.5455396342868432,0.18392700023053543
cnn_ranking_seed42,cnn,ranking_only,42,0.6294815540313721,0.5826090466915693,0.4156810632435679,0.989223301410675,22571,0.8192018041760185,0.8659799492840144,0.8774223899718061,0.7416309009980878,0.7231926321983337,0.7152995807974809,0.688739538192749,0.6936749606508549,0.7347661852836609,0.7337818382673098,2226,0.7086725844443897,0.7074139907362581,0.7152995807974809,0.6936749606508549,,,,,2226,0.2813992693960748,0.45168215146119506,671,0.6997775257057203,0.7296440079419029,111,,,0.21655007757025138,0.26373502891946043,869,0.5575669482438395,0.48276224242403387,143,,,0.3350033944739104,0.3603986137437195,432,0.6251606659103175,0.54045958156954,64,,,0.3435676091950865,0.47090019469214806,633,0.6588466024711075,0.6434601579520324,125,,,0.23118141572928014,0.2336386732127605,672,0.4464123026276322,0.40071456654132326,95,0.11791944484530116,0.07884226839140951,972,0.17714364535029234,0.1417049282127913,462,0.15731549840372727,0.08876565897170022,1357,0.23237096716509703,0.11263468661094239,236,0.31500953327692854,0.42173842737894796,717,0.46104231395056444,0.5658110354947445,288,,,0.143251700262765,0.1483490464102786,1344,0.252363340414848,0.27535409916152936,263,0.09923601271866231,0.11302846329741764,1364,0.38582915249866256,0.4239756593380742,76,0.2197127851571698,0.307755775414195,1025,0.47189498014250963,0.49201165537627933,180,,,0.13306924451135732,0.09845954448158568,1360,0.1457377884040646,0.13174732489751753,523,,,0.43737638338635626,0.43999377810330675,575,0.5689456924846364,0.519474337699301,220,0.33210081165352495,0.32720608615543456,575,0.4402699844134472,0.4405125136011025,98,0.07654635824421767,0.1147151997263553,1247,0.18237699316770656,0.20012242884121234,214,0.22928263592164094,0.26128059402399434,0.4203825935300297,0.4066926150441551,0.27870846659910453,0.5783672991919435,,,0.6253081347576006,0.31821000576019287,0.5232966769286519,0.045845620857737586
dilated_cnn_baseline_mse_seed123,dilated_cnn,baseline_mse,123,0.7007156610488892,0.6842060473943131,0.5015777878000617,0.18485605716705322,22571,0.8607254927490064,0.8933619499648637,0.9062921163058058,0.810678832763431,0.8040189146995544,0.810394371704511,0.7572226524353027,0.7697159728260108,0.8097143173217773,0.8244233627762522,2226,0.8096048391726923,0.7715435177825147,0.810394371704511,0.7697159728260108,,,,,2226,0.3239883005348341,0.49765056027300875,671,0.7296308267691195,0.7447668639475211,111,,,0.22514592153418955,0.1841990072814479,869,0.5378667706940558,0.25809391166854906,143,,,0.3988717394736861,0.5269591280567757,432,0.7143907675544336,0.745889875728762,64,,,0.36116504096647234,0.5325952032473605,633,0.6862583428130786,0.6662143226221108,125,,,0.14641476790711141,0.2868677215755888,672,0.4995746376971659,0.5249941208333648,95,0.08459776338048279,0.08561744006014059,972,0.12012647707329945,0.1553573037417489,462,0.0959059229909536,0.07203512726058836,1357,0.16571630673561763,0.09212256529055146,236,0.3305713319037739,0.5359329760326204,717,0.4807216339337028,0.555082975045301,288,,,0.07785042063378189,0.12508548744536319,1344,0.1264708586337845,0.20909122536794514,263,0.10152687737761226,0.09624310310956548,1364,0.3396505720457436,0.21544310235118524,76,0.27560675150816977,0.47161756997174503,1025,0.5714107870034371,0.6533755211864514,180,,,0.1752121681692477,0.13382156008199692,1360,0.1914560731344283,0.16122846279293995,523,,,0.26102370240272516,0.2895931442565914,575,0.2500681160028781,0.2873109392502847,220,0.1757755209303956,0.20047570698721945,575,0.16091668346693155,0.20820373131591216,98,0.1365897740285901,0.15725162656865327,1247,0.24702397772606888,0.2534150559687272,214,0.2113497335828017,0.27972969081391114,0.388085522085583,0.38203933180742367,0.3151973633706294,0.6274816670162513,,,0.6279101615995618,0.4152015447616577,0.6071103797016313,0.10466759448920468
dilated_cnn_baseline_mse_seed42,dilated_cnn,baseline_mse,42,0.7360388040542603,0.6773086667868492,0.496910621834269,0.12473074346780777,22571,0.854275083860675,0.8869186840790301,0.902532289798022,0.8158875463987254,0.8336153030395508,0.812013778771565,0.7643793821334839,0.7474426819391982,0.8255611658096313,0.8128606174767141,2226,0.811148046188769,0.775307677745273,0.812013778771565,0.7474426819391982,,,,,2226,0.2678923976742462,0.5295548464461867,671,0.6778450255271419,0.7378513646771425,111,,,0.25584928950114844,0.3499174770842409,869,0.5674919465385322,0.4364857566542111,143,,,0.5003759781218513,0.5673381770676011,432,0.8065081298064486,0.7951995993495944,64,,,0.3454239366718127,0.4363298806544932,633,0.6433846724855904,0.6432449848542171,125,,,0.0946228875297188,0.23574781965216268,672,0.41458075030770064,0.4983617425619692,95,0.04988478686446578,0.02361164317548279,972,0.04998438193624244,0.07313308852293897,462,0.11088061831888273,0.06292436509209728,1357,0.13576174634713845,0.06859217167171414,236,0.3160031908246029,0.5221630619965103,717,0.42766438274795815,0.5115086076382027,288,,,0.13175617675857992,0.15402373189250515,1344,0.2926689154759467,0.25541686928313956,263,0.13146608028081863,0.17721208645017897,1364,0.5827036514497473,0.5446261403590357,76,0.2921688116550901,0.5723467222433627,1025,0.615355490657591,0.6973546751730284,180,,,0.12157107947254987,0.13941094822215344,1360,0.16286179745149534,0.18636310584020002,523,,,0.4384164600507957,0.45091116234828493,575,0.5576126944362951,0.5014545181948405,220,0.3330552984926205,0.33678622762808896,575,0.3988930483294039,0.4305933924871524,98,0.12035700422932173,0.1325472751440803,1247,0.18785343406456195,0.20212538287136472,214,0.23398159976310032,0.3127216950064954,0.4347446711707862,0.43882076000925,0.3484545039874756,0.6581850598720406,,,0.6225691591344837,0.42023664712905884,0.6078885155209953,0.1005620736007657
dilated_cnn_baseline_mse_seed456,dilated_cnn,baseline_mse,456,0.7396501302719116,0.6832098301960509,0.5013958454208138,0.13107571005821228,22571,0.8510560803669786,0.8920881365529876,0.9082069898927427,0.8073723877089465,0.8201947808265686,0.7965645289075552,0.7798470258712769,0.7713758163321531,0.8313630819320679,0.8184471374866207,2226,0.8018711375347056,0.7683008674391524,0.7965645289075552,0.7713758163321531,,,,,2226,0.3250452640173497,0.5447335956847857,671,0.7100855374943319,0.7582479731641039,111,,,0.25713054017235154,0.37988056986657964,869,0.5714919096643295,0.4312034851328709,143,,,0.45193135707632853,0.5836044457032707,432,0.7169572214281216,0.7827645590149594,64,,,0.41140752118211266,0.5512056917517911,633,0.6742194235596494,0.6249827241971255,125,,,0.2458273007339785,0.3858451597797429,672,0.5481205570583292,0.6182078084146537,95,0.12867182124725046,0.09240408243046616,972,0.16217034549599932,0.16106743695144446,462,0.15371702953141408,0.10332926067648227,1357,0.1518093377024051,0.14614319698135284,236,0.32135495952178217,0.5757403749707573,717,0.46716619801853104,0.5893213331924398,288,,,0.1303500101424274,0.18207601717928562,1344,0.259978580653099,0.29527023999154534,263,0.1591384541617568,0.15543528125379308,1364,0.542543606363915,0.4394120630898378,76,0.3093983702110579,0.5428156066312669,1025,0.5978232916862071,0.6573652409433896,180,,,0.14001318898837004,0.12004488789630335,1360,0.15518542496923454,0.14665054786306753,523,,,0.1876792964019392,0.23879229168893387,575,0.12934697633284872,0.2415380268907744,220,0.08260088131761704,0.14401906733980627,575,0.06775003018846677,0.13333472574787447,98,0.09358076445119574,0.11797373211276597,1247,0.21347710341290774,0.2001313832642755,214,0.22652311727712876,0.3145266709977353,0.3978750362685583,0.4150427163226477,0.3574669471604626,0.6401229615845769,,,0.6291427006299644,0.41852420568466187,0.6112186787450831,0.019199621608952236
