model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,e1_raw_spearman_k562,e1_raw_spearman_hepg2,e1_denoised_spearman_k562,e1_denoised_spearman_hepg2,e1_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap,e1_k562norm_spearman_k562,e1_k562norm_spearman_hepg2,e1_hepg2norm_spearman_k562,e1_hepg2norm_spearman_hepg2
cnn_baseline_mse_seed123,cnn,baseline_mse,123,0.6537844989663667,0.5894399512602733,0.42231234571353543,0.15754437446594238,22571,0.8303105274113957,0.8684918725876711,0.8779531345660471,0.755739031551667,0.7521598747394537,0.7306522947854854,0.7060398848716982,0.6930824883458663,0.7522898262093634,0.7418874097718122,2226,0.72793030239332,0.7024910988592314,0.7306522947854854,0.6930824883458663,2226,0.24269533939305893,0.5167644946596989,671,0.7143114273846822,0.7727917193363674,111,0.23116996196742215,0.28012644158047234,869,0.5090666257251927,0.36924413572963866,143,0.30914185819903356,0.399370806212326,432,0.6759856185160312,0.6523339977541003,64,0.35247460710401807,0.49784033351985374,633,0.5887117551103308,0.6258449165637548,125,0.2044238142701673,0.21425405754562524,672,0.5157285900848777,0.504410283160052,95,0.07700277239778738,0.0536738517650131,972,0.12493612894661903,0.10564048807042764,462,0.09774812039457022,0.05079298032315093,1357,0.13415890459564944,0.04116443694548923,236,0.29762296833170343,0.4481075532284164,717,0.4411253731992433,0.5037855848056361,288,0.11683915807827354,0.13691271385471615,1344,0.19585463515572882,0.23571880104060058,263,0.04072227090717397,0.04603156212444874,1364,0.0035290502834280477,0.10632170686433594,76,0.22485291796862703,0.24974149424633715,1025,0.38131503877844064,0.2736848368923774,180,0.10688123106164414,0.09426466496323399,1360,0.1663063042069003,0.14576415062482542,523,0.3891178298720108,0.39624341140469116,575,0.4880413517356776,0.44828519111282134,220,0.3325677169297449,0.3251160879359739,575,0.3936324577500641,0.41908188459075485,98,0.09511411303215067,0.1105099108340539,1247,0.19056226395361472,0.20511248052328504,214,0.20789164532715904,0.2546500242798675,0.36821770169509865,0.36061230760096435,0.2794098363097752,0.5387697595324988,0.6195562859490551,0.34539252519607544,0.5374444183052435,0.1444478336129713,,,,
cnn_baseline_mse_seed42,cnn,baseline_mse,42,0.6542387061316834,0.5876293729184388,0.4218632417928273,0.15628668665885925,22571,0.8383155045329884,0.8746053878151172,0.8857747829634872,0.7604708371859219,0.7406881670446225,0.7185661429102609,0.6768146721621809,0.6649054265510181,0.7296122069967084,0.7206008767275411,2226,0.7141617292656397,0.6882690148526167,0.7185661429102609,0.6649054265510181,2226,0.2459223488068715,0.504157047988889,671,0.722526241377139,0.7642465801098808,111,0.2144439048161055,0.30759166446260444,869,0.5248858744546159,0.4640328308535809,143,0.26223241757856464,0.31561365086565324,432,0.6025208763817128,0.5642419680843225,64,0.32360079687324844,0.4487328506527965,633,0.6139971728072348,0.6457243858579322,125,0.12199072759626163,0.1625972727629173,672,0.29159775459275367,0.3102344575792333,95,0.09083029474727809,0.06422501901553755,972,0.0954561100103195,0.09551486062061865,462,0.1623654515882659,0.06570742809086277,1357,0.12125673610217694,0.02089559331962339,236,0.316857744130448,0.527259279302074,717,0.5014245317501866,0.6070384233896085,288,0.13424958800640702,0.14533237740925709,1344,0.28944676582182605,0.2708639240087621,263,0.06899980926231808,0.06108685571332605,1364,0.03165202463508721,0.07137044992018439,76,0.19296208697691344,0.2510545533507371,1025,0.47040721255374074,0.4198047188836333,180,0.11659804296506751,0.08791285027709411,1360,0.11074712285829166,0.11469632490926177,523,0.4303413467442632,0.42891427819075145,575,0.5504198951180599,0.49430447755219914,220,0.3285243506985411,0.33434647353969477,575,0.5082814500125237,0.48321068391817673,98,0.04783138677454333,0.059718866601732874,1247,0.07492143427316932,0.09927266027795782,214,0.2038500198376732,0.25095003121492854,0.36730274684992253,0.3616968226189984,0.248309801561208,0.552952784049326,0.6261298274445357,0.3407212495803833,0.5324443177240095,0.008843729507188666,,,,
cnn_baseline_mse_seed456,cnn,baseline_mse,456,0.6530645678268452,0.5951668190121835,0.42727725530797184,0.15658500790596008,22571,0.8233554334425495,0.86566766327777,0.8811986949904438,0.7663310545382832,0.7389988754931758,0.723981887421846,0.6641460201431099,0.6473181594060433,0.7196355360196007,0.7138066504775233,2226,0.7240056317713665,0.6750382515981665,0.723981887421846,0.6473181594060433,2226,0.23434938632536578,0.5003238244360901,671,0.7049776082810736,0.7420046427328355,111,0.21841793319937977,0.29470624148581614,869,0.4711644610216395,0.40084889087378645,143,0.3232994677833318,0.33560657077495937,432,0.5542165481162282,0.491491251552492,64,0.27069725015009544,0.33445050025267625,633,0.5280163053877712,0.5220178174354693,125,0.22039859954264393,0.2361811711000874,672,0.5229509339321157,0.43427806445950295,95,0.1817517220157682,0.11822509990580768,972,0.22051411705903684,0.19376037023235762,462,0.13687273349435639,0.11077107781611548,1357,0.22440925820868343,0.12307822567450546,236,0.34331739301755004,0.4737035716062876,717,0.446564527654032,0.5111771913167227,288,0.13054658731672047,0.14234793046605282,1344,0.2211168031433449,0.24603422127304078,263,0.04462770436391196,0.04930719496959458,1364,0.06534214420130148,0.11357721683796079,76,0.28201027967055564,0.3776465945502636,1025,0.5176217124714544,0.5237381647778786,180,0.13117122720040814,0.10893706784703397,1360,0.1537646807523181,0.1592020538602807,523,0.4568925925088031,0.498857736242836,575,0.620104505811702,0.5639138587989521,220,0.3770465763502782,0.4094482684113968,575,0.5933946173495265,0.5442072273753409,98,0.08627507539437862,0.08250233721507598,1247,0.21504215069962085,0.16102046524048172,214,0.22917830188890315,0.2715343458053396,0.4039466916059899,0.38202331082944047,0.27360623270084067,0.5177547567492733,0.6281840591618735,0.3505224585533142,0.5479078825859937,0.028431347491006932,,,,
cnn_consensus_only_seed123,cnn,consensus_only,123,0.46990534030590475,0.3971913380422519,0.2758514856081439,20.599050521850586,22571,0.7947388697427031,0.8319214313715887,0.8291865776982793,0.5507351871204094,0.6775943088142807,0.6548614779862181,0.700084754667374,0.69190983713107,0.714828348984965,0.6997879833569601,2226,0.6541797522387078,0.6996119420935719,0.6548614779862181,0.69190983713107,2226,0.19002762002464624,0.19261829580703863,671,0.5045484339800748,0.4963869863601958,111,0.14238496506231302,0.14232109116123182,869,0.17695680892540985,0.16720824321015787,143,0.20929259169774128,0.2178882550715438,432,0.38359319504943606,0.277627734467939,64,0.09824483688791974,0.15592450026233626,633,0.1718818441037078,0.25697798643295927,125,0.09939635353294296,0.10045022950001406,672,0.253398490772202,0.21213730125412625,95,0.06227244543613787,0.03736779332089182,972,0.08428287567387166,0.06465607950839608,462,0.062156049331671806,0.027643882564980713,1357,0.053713231215235566,0.0015833329563511125,236,0.1902813989906359,0.2258517726790009,717,0.27606810989645886,0.29900553317709494,288,0.08376401441714393,0.06829879915304436,1344,0.14268652637909712,0.1531623495502774,263,0.04159170418933207,0.0523456625642777,1364,0.3343980320890135,0.24840081798135474,76,0.04308955120097044,0.05158219878321317,1025,0.11441200267710694,0.13636133646680268,180,0.021861238676953037,0.022768279577537975,1360,-0.0023099414359000108,0.014003272895920123,523,0.2643438233136174,0.24520996603972667,575,0.30403496121671625,0.25701062361613464,220,0.25164761253271,0.2292270047335749,575,0.3013840166454478,0.3565199292904423,98,0.03510902887628753,0.04024258443751819,1247,0.11762530474157114,0.08208395327105968,214,0.11969754894473486,0.12064935437706208,0.21444492612862995,0.20154169869594749,0.12788317179159708,0.23216435045661346,0.6399616543412764,0.23768186569213867,0.4223553777001038,0.03912491110934921,0.6548614779862181,0.69190983713107,0.6548614779862181,0.69190983713107
cnn_consensus_only_seed42,cnn,consensus_only,42,0.46865134712405476,0.3965097899943701,0.27542994076914795,29.9304256439209,22571,0.7919542473818517,0.8348137379542196,0.8382967872212104,0.5621599590973806,0.6637844224785825,0.6421873986063391,0.6874737345544655,0.6785825575924803,0.7018449597063315,0.6863215218221386,2226,0.6458787766038114,0.6855848777750784,0.6421873986063391,0.6785825575924803,2226,0.2007361120442084,0.1848169363467763,671,0.34770341169461044,0.36001038011082725,111,0.15111690269361394,0.1822032515695613,869,0.35935225421991307,0.28198951209025513,143,0.264698012638531,0.27578921340657353,432,0.5564392804889758,0.45876320960222616,64,0.18738582097051412,0.1510810531118231,633,0.15743698463194386,0.19200342937268386,125,0.10190452035382361,0.09913042921962464,672,0.1656235456646441,0.17293533038605452,95,0.129238519555107,0.1303034468143585,972,0.1976038937101847,0.19079400618793224,462,0.06017150050303754,0.030186501249450243,1357,-0.06028483674433954,-0.030237651235789365,236,0.16327560640126712,0.16613999568060017,717,0.28813653212490525,0.3039045161755422,288,0.06570439830466612,0.05332084393130438,1344,0.10060655844068309,0.11248399503078112,263,0.05634216275960484,0.07344706382594716,1364,0.1415450090423001,0.20812090567046085,76,0.03238109208810524,0.0346425830012113,1025,0.07784851941149229,0.05815563549235849,180,0.031291960205972066,0.01746344986156205,1360,0.034451862362986974,0.012227083803515976,523,0.25999786082494697,0.2056958248864181,575,0.2891743132363668,0.20300225170877517,220,0.2470478174390947,0.1993584526801248,575,0.31184143306983225,0.34039992676401787,98,0.0702731621773421,0.0616681064771192,1247,0.04329168165589972,0.06831267068799395,214,0.13477102993065562,0.12434981013749699,0.2007180295340266,0.19552434678984235,0.14726935814888745,0.2601955492764039,0.6369487811558477,0.2366434931755066,0.415471616800397,0.02127894864450033,0.6421873986063391,0.6785825575924803,0.6421873986063391,0.6785825575924803
cnn_consensus_only_seed456,cnn,consensus_only,456,0.47214973725105364,0.3959250395438051,0.2745452757136616,15.332952499389648,22571,0.8107158837471272,0.8402751625355889,0.8366988522089751,0.5583327980771307,0.6817281540455922,0.6589462691174142,0.6984676218964248,0.6882531667932998,0.7164688283478745,0.700456967039763,2226,0.6593864126575611,0.6952864358625552,0.6589462691174142,0.6882531667932998,2226,0.15396221509680252,0.22080887990228895,671,0.3852493243652621,0.44196732969870184,111,0.12271390095158372,0.17217105241727673,869,0.26965990507331433,0.23030876339233464,143,0.20274990883773633,0.22386338550792284,432,0.42041722518351277,0.36859128573562105,64,0.15540414040248438,0.13133767009034364,633,0.042643216283586416,0.08566586166739625,125,0.10555521861124702,0.12724964454164517,672,0.22642853557155568,0.23783708708136986,95,0.0344108676669285,0.012510276789651671,972,0.018693959020047193,0.015844617310843242,462,0.02364531291116203,0.050177545404700964,1357,0.04525254588901924,0.10663841496324383,236,0.17182187210144062,0.17295291950399452,717,0.19872430814617129,0.22308603709258396,288,0.0213324288338874,-0.003036830332404333,1344,0.03052298881855544,-0.008400688453803233,263,0.02237425852891216,0.026881853315760373,1364,-0.10122082208281998,0.059535940598956796,76,0.07008721036381671,0.07904626311009567,1025,0.12084664894277804,0.12856095382752944,180,0.046446409092698385,0.045459393632096376,1360,0.0919939554391281,0.07469997514451072,523,0.3241069150478442,0.3048936187855075,575,0.3639542930490532,0.3369360418768417,220,0.25977020493655395,0.24917104120976064,575,0.36301263234159187,0.3288024876955187,98,0.04289723132526075,0.033031672597578256,1247,-0.009300275132193272,0.02314779762281121,214,0.11715187298055725,0.12310122576508127,0.1644585627272375,0.1768814603502973,0.13188366526379466,0.21850494049053615,0.6306491372226787,0.2367357611656189,0.41259981415908303,0.11077515819177702,0.6589462691174142,0.6882531667932998,0.6589462691174142,0.6882531667932998
cnn_contrastive_only_seed123,cnn,contrastive_only,123,0.6140019698627486,0.5351097747351783,0.3770731001230555,0.18523535132408142,22571,0.8225608667686035,0.8703428821079194,0.8826190738541415,0.740869263392812,0.7828448843943727,0.7651206135834685,0.8071550430645373,0.8088466976446478,0.8160223910527026,0.8214063475845986,2226,0.7587395690607366,0.8185598096821449,0.7651206135834685,0.8088466976446478,2226,0.28897602512119114,0.46085837570994087,671,0.7486319723820135,0.7762657047661916,111,0.23970874885111243,0.33539486051007306,869,0.5134154825048564,0.43412755867221753,143,0.3353915821914774,0.3530554633993125,432,0.5833870461626997,0.531344249802429,64,0.17851336731022854,0.22773815315839793,633,0.3590166731931284,0.37399392845573043,125,0.16266862124565662,0.23012576416291278,672,0.26420048321879847,0.3907199536654225,95,0.2019067510238813,0.2528058455128616,972,0.2808103113190432,0.3386658837024929,462,0.17504789324050268,0.12967189558736086,1357,0.2259687305593204,0.20787655943846048,236,0.3241279107582214,0.40156277843404903,717,0.42872588947770496,0.45332061897520487,288,0.11014878905097764,0.07339430225835653,1344,0.23243853828374536,0.1359959480801771,263,0.034510943415830386,0.012515527728925792,1364,-0.12615670838781737,-0.02222286979241644,76,0.1519771118496604,0.159401963482094,1025,0.391201593937832,0.3306245079338993,180,0.2751664632103421,0.2618121455324228,1360,0.43013116102258026,0.37377067894151406,523,0.5007375432002983,0.5571556101513112,575,0.6587288914330713,0.6502403516369046,220,0.44461311408698323,0.4765878068180304,575,0.6352242830470645,0.6613430651333977,98,0.13739989575378303,0.11701231220014496,1247,0.16837667774881138,0.17353754885693976,214,0.23739298402067643,0.26993952030974633,0.3862734017268568,0.38730691255123767,0.25626588704174763,0.49350140266868786,0.6351684470008216,0.39343082904815674,0.5829248331293362,0.12730315805619954,0.7649964243798064,0.808559484071815,0.7652301302478497,0.8091232325172525
cnn_contrastive_only_seed42,cnn,contrastive_only,42,0.625064740155698,0.5579871164595419,0.39609491226124255,0.1805940866470337,22571,0.7947110762224836,0.8451030073201904,0.8659158904004565,0.7473758163833618,0.7900092026081482,0.7779413596038035,0.859726768951157,0.8596030151331877,0.8471332876324006,0.856237512989385,2226,0.7733032090847721,0.8608639976808148,0.7779413596038035,0.8596030151331877,2226,0.2875800236219467,0.4181284489419078,671,0.7542840452571654,0.7741445928891116,111,0.2663540851925725,0.3636536509499658,869,0.5323850356971318,0.4606264875774652,143,0.27157699084189035,0.3094756754817013,432,0.5438132440211001,0.5456786783433393,64,0.176200203975381,0.2599381868223908,633,0.40288590499027227,0.40082030466224244,125,0.18987068791019407,0.24629197756491103,672,0.4245000896750033,0.40903708857872995,95,0.14360540764371335,0.1879906079608479,972,0.19543381850637326,0.24884968588416811,462,0.1357497288561086,0.10322738066287883,1357,0.137370979378753,0.13508058747415136,236,0.34798477665977384,0.45293044801141547,717,0.4219549535082173,0.4818441528533839,288,0.04073313505637028,0.013981236235834584,1344,0.04445022424756856,0.04132891918343897,263,0.06623716702189418,0.04223999250168942,1364,0.05974764200780509,0.06970115446786956,76,0.19850337188375655,0.2744429054673877,1025,0.5203513441540296,0.47248061746241116,180,0.26504730231424156,0.236346924308024,1360,0.3797145595147798,0.30882074472653065,523,0.41423347819394635,0.43798816353109943,575,0.5124475048595233,0.48399168530238956,220,0.3162419103875248,0.3498572700997839,575,0.47291115189907185,0.45765136781064975,98,0.06563355535721029,0.0711588268511379,1247,0.11153778513104605,0.1419329738764007,214,0.21237012166110164,0.2511767796927318,0.3675858855231893,0.3621326027394855,0.25903525064136607,0.5079127267346709,0.6483155299917831,0.4037506580352783,0.5910011660973283,0.01683982425121092,0.7776025209365061,0.8596835027559202,0.7782120353365279,0.8595011833990813
cnn_contrastive_only_seed456,cnn,contrastive_only,456,0.6195528963970327,0.557237112962381,0.39537047213277904,0.19117233157157898,22571,0.7693661289398022,0.8438037621936946,0.8621144732066975,0.7466954251977735,0.7940246341025154,0.7869917183329608,0.8565406796508747,0.8602881154119707,0.8483915439003183,0.8604973352471944,2226,0.7766143632491429,0.8633977843599592,0.7869917183329608,0.8602881154119707,2226,0.26599243792537414,0.3776181217751921,671,0.6610160663064839,0.6662727202011565,111,0.2593578334549749,0.3632183972973875,869,0.5418523676105762,0.43842708329022206,143,0.34570729480807194,0.41444225076592367,432,0.6235795470059918,0.6521674868438121,64,0.15547637573886539,0.22818358491876917,633,0.37815664971931806,0.3861700071671735,125,0.18215876904155773,0.21876828524979552,672,0.30284807876216613,0.36001948408915757,95,0.20769158431778223,0.2156211548573848,972,0.30640751175754066,0.28828063318005975,462,0.13627561264544433,0.10839655069653478,1357,0.11382778599622981,0.13523045330136912,236,0.30725269717387843,0.46319984675545045,717,0.42468081035422117,0.49107271680924197,288,0.08836763828089225,0.0709005029403002,1344,0.12724620695317662,0.11616641009209017,263,0.0153655431084667,-0.006551664831100089,1364,-0.19951444741892055,-0.16786702127061548,76,0.1523346176966171,0.18807081137494214,1025,0.31993485133502186,0.3144964577413326,180,0.18822263784825888,0.18012988223348694,1360,0.3099878240420655,0.29165826868959105,523,0.5084592412843336,0.5470849096204884,575,0.6301013923602363,0.6026166541865112,220,0.4019716347291677,0.45300168202007596,575,0.5805523998625078,0.5793668678029635,98,0.1111050022684796,0.09417330792535887,1247,0.18955135117178243,0.19463151112874616,214,0.22171592802147763,0.26108384157333275,0.3540152263878932,0.3565806488835207,0.2391919849494344,0.46560115948195413,0.6459874007121337,0.40599966049194336,0.5922430076736283,0.09027539132884235,0.7869717056269161,0.860103098267775,0.7870062782701718,0.8604749858663231
cnn_full_disentangle_seed123,cnn,full_disentangle,123,0.6166473256173177,0.5473548966030455,0.38715326447239573,1.353259801864624,22571,0.8256014851878759,0.8705985149048645,0.8842321546513789,0.7245209517685284,0.8029093388696474,0.7889969174985426,0.8584592323481957,0.8684568886293658,0.865576848196725,0.8663523817168676,2226,0.7894224086263486,0.8645508952265687,0.7889969174985426,0.8684568886293658,2226,0.27496871127611694,0.39724901103144133,671,0.712319159461298,0.7261150183240448,111,0.14729981329445208,0.22510349855224496,869,0.3771355689890429,0.35657790376002046,143,0.32659467077134735,0.3939569027116911,432,0.7056373266638192,0.6360452333874964,64,0.24585794789629292,0.25310313116434824,633,0.3257176002096131,0.28373372651225043,125,0.12931206603152653,0.16128015333146856,672,0.31909309853107487,0.35132428424238643,95,0.008603708481950018,-0.008042815098701753,972,0.03427232919249579,0.03157918925276483,462,0.06620608987364707,0.01418535778875406,1357,-0.02994451694828186,-0.008315921134394973,236,0.24641276088826206,0.3218619974317191,717,0.3348855296403089,0.3653440613268949,288,0.13586212981130052,0.11942825756660552,1344,0.21953938173270068,0.21384788893990622,263,-0.01064115546824006,-0.005778814376153289,1364,-0.0700885800476175,0.012193562018339696,76,0.17892884070210668,0.17984404200469595,1025,0.3139673188212879,0.3056125626868528,180,0.15950172410788468,0.13694734451631477,1360,0.21523433923820423,0.18712113380670595,523,0.4205742466182982,0.43443909002145925,575,0.5176420539127583,0.47806047460034967,220,0.34594429582361974,0.34537497917534,575,0.45885102798701827,0.42874473626071535,98,0.08097072037055021,0.0806008988598355,1247,0.15757625948185783,0.20602663032839458,214,0.1837597713652743,0.2033035356454042,0.3061225264577054,0.30493403228751514,0.22565206699092324,0.42641383471765343,0.6307860860038346,0.3880196213722229,0.5765416538420307,0.0020112213318820857,0.7889782195712559,0.868404753333799,0.7889947111507383,0.8684456588862294
cnn_full_disentangle_seed42,cnn,full_disentangle,42,0.6226367051180195,0.552844347614888,0.39147563622425113,1.567041277885437,22571,0.8335759331447118,0.8705699588598086,0.8870454181061491,0.7406585561507271,0.8130301239962795,0.8048335255546026,0.854171833216463,0.8681610498478926,0.8693665605600891,0.8749495230815947,2226,0.8053253507249724,0.8660488142573598,0.8048335255546026,0.8681610498478926,2226,0.24080376272516535,0.42909006441755404,671,0.702199842652214,0.7386219769311475,111,0.2796919505962028,0.3388245266723979,869,0.4633061445472023,0.4348437879302903,143,0.34901723910181787,0.4314563481201814,432,0.6363201573075143,0.6317744347869463,64,0.15760259790347175,0.2724676122839018,633,0.3961689377906816,0.44847909034083216,125,0.1822486364048716,0.20971222503614256,672,0.46124928057957226,0.44625769426068573,95,0.08043969099675374,0.13572748432532838,972,0.16792733644648747,0.21745643470968706,462,0.13655247890652356,0.10093227455155425,1357,0.16727349648620976,0.14340061697669923,236,0.2808736714381736,0.3581127898706487,717,0.41399465777409394,0.4323337240284132,288,0.0831051938353781,0.0661038378714006,1344,0.18996264779925873,0.168790335697289,263,0.03507111911971343,0.04624458811582321,1364,0.06673735012730793,0.10070815115442695,76,0.11163531849311131,0.13640934528134904,1025,0.26938779317386263,0.2944204516920569,180,0.16166022147068349,0.16302709878436272,1360,0.2853548380831741,0.27134832448728213,523,0.37647034991578515,0.3949878276552556,575,0.5182123385343547,0.5086595643410179,220,0.2848426489374211,0.3075846844848094,575,0.43525169982442863,0.5044529278556226,98,0.07116881649533773,0.04636848598166577,1247,0.11219172507713748,0.09030062811612036,214,0.1887455797560274,0.22913661289682502,0.3523692164135666,0.3621232095539011,0.22589782310408948,0.45239033876124907,0.6351684470008216,0.38628506660461426,0.572898099147088,0.046510892708042845,0.8048247056030994,0.8681522511124135,0.8048087226368311,0.8681604367922584
cnn_full_disentangle_seed456,cnn,full_disentangle,456,0.6381306621626867,0.561584225616748,0.3988752035270933,2.4638636112213135,22571,0.8278710882384162,0.8779513786960682,0.8903675871110251,0.7362786613138269,0.8269110829710874,0.8082282864838813,0.9081221602761376,0.9157076087605807,0.904820924515634,0.9020720461984032,2226,0.8088246526126744,0.9130823446069024,0.8082282864838813,0.9157076087605807,2226,0.24813331688702078,0.4270790163851692,671,0.6905665777515714,0.6959726659875335,111,0.21348493792536646,0.29802566315130935,869,0.45755350388962923,0.3762421859771648,143,0.284182296262155,0.3236899179781737,432,0.500412675835698,0.5292983620839236,64,0.18777058711536446,0.23282467570019552,633,0.3567797326069884,0.3702903142086025,125,0.18848388280100326,0.20701842640362836,672,0.42090643070930683,0.4191433287263193,95,0.05852178057356528,0.09464519422385194,972,0.1006045623192274,0.1264050304799375,462,0.0688696352857803,0.07254792357485773,1357,0.12321064174056284,0.11119115103883664,236,0.2218138266067539,0.3715371938933701,717,0.38864835877301485,0.4535694925028274,288,0.038297164013683355,0.04406331851614226,1344,0.04397049809591062,0.1023154133950476,263,0.048226863388771586,0.0482422859731146,1364,0.077091966656591,0.1350321195760054,76,0.21329975656665018,0.24224758408909933,1025,0.430929927205558,0.4051280905250232,180,0.13319670535928596,0.13247846880034722,1360,0.1809082227838264,0.19272494934395823,523,0.4162460858788006,0.46481150905853064,575,0.5592700136775149,0.5379250187638969,220,0.35628158684651,0.39393650806136726,575,0.49307993735658906,0.5076085687211132,98,0.07319022634953597,0.05841168538104314,1247,0.07756903383019109,0.1071783661712923,214,0.18333324345734983,0.22743729141268001,0.32676680554881204,0.3380016705000988,0.2145544895317995,0.4293998569780409,0.6370857299370035,0.3963765501976013,0.576051277945031,0.14538456032768302,0.8082523479687,0.9156966379477742,0.8082305036589541,0.9157523479277034
cnn_multi_mse_seed42,cnn,baseline_mse,42,0.6374077951833464,0.5617034426712648,0.3994080903432597,0.17141635715961456,22571,0.8141327250999627,0.8676029271422516,0.8800808351979519,0.7396645655048998,0.8047857029131554,0.782145992153757,0.8586612029069989,0.8503442534766948,0.8558670286000115,0.8526130631716601,2226,0.7623547411982124,0.857493558147961,0.782145992153757,0.8503442534766948,2226,0.24366600879081038,0.416670797495724,671,0.7666238192672019,0.7823054711506189,111,0.27263105916862246,0.3355498913423416,869,0.5322393212887524,0.4608041943146722,143,0.29611225630726634,0.32781957623473323,432,0.5846473583328143,0.5680777508469033,64,0.1679871905575701,0.27627674737897606,633,0.36037481569185625,0.4079213345040954,125,0.1689151159146755,0.19418617191874638,672,0.4243249600957783,0.3679308894326729,95,0.1843811373449345,0.18074039938336237,972,0.25191923803936356,0.2697784279811791,462,0.18114853809544224,0.11912704164457436,1357,0.2341559604001645,0.1542066259091901,236,0.2765172535050955,0.4316649109863309,717,0.369464123921048,0.4771176000776228,288,0.16150585252471894,0.12378868798413094,1344,0.24201029577050506,0.17667542926791174,263,0.07916283257374399,0.04247326835389041,1364,0.002722019404659618,0.057416021411643064,76,0.16310277070191448,0.23771703754217746,1025,0.4537001792851179,0.4038123466716533,180,0.16470805318433085,0.15478806344555274,1360,0.2758261251866695,0.23933446766094588,523,0.4214827039670447,0.4631717326275312,575,0.5730881453041559,0.5193011318247325,220,0.3890695371554783,0.3871741596843684,575,0.5099967213650599,0.48344595627079867,98,0.09772640949057829,0.09982155353058168,1247,0.13760904820653866,0.17514978959971544,214,0.21787444795214844,0.2527313359702014,0.38124680877064576,0.3695518291282903,0.22638922745937284,0.47755367756763717,0.649274171459874,0.3941188454627991,0.5794297685068727,0.17705740027878467,0.782145992153757,0.8503442534766948,0.782145992153757,0.8503442534766948
