model,element,stratification,stratum,n_variants,spearman
dilated_cnn_ranking_seed42,HNF4A,effect_size,1,229,0.08820917249604375
dilated_cnn_ranking_seed42,HNF4A,effect_size,2,128,0.09015070614228073
dilated_cnn_ranking_seed42,HNF4A,effect_size,3,147,0.3828101449657429
dilated_cnn_ranking_seed42,HNF4A,gc_context,0,189,0.11102324003970482
dilated_cnn_ranking_seed42,HNF4A,gc_context,1,150,0.28629868948028425
dilated_cnn_ranking_seed42,HNF4A,gc_context,2,222,0.0947767911486807
dilated_cnn_ranking_seed42,HNF4A,gc_context,3,111,0.22413119929572517
dilated_cnn_ranking_seed42,IRF4,position,0,168,0.08675187754815476
dilated_cnn_ranking_seed42,IRF4,position,1,216,-0.0014647486826924931
dilated_cnn_ranking_seed42,IRF4,position,2,162,0.13885140880245592
dilated_cnn_ranking_seed42,IRF4,position,3,213,0.09527151565392956
dilated_cnn_ranking_seed42,IRF4,position,4,213,0.10436263588410213
dilated_cnn_ranking_seed42,IRF4,mutation_type,False,648,0.041178555022219995
dilated_cnn_ranking_seed42,IRF4,mutation_type,True,324,0.07276921707521895
dilated_cnn_ranking_seed42,IRF4,effect_size,0,245,0.1121917504552472
dilated_cnn_ranking_seed42,IRF4,effect_size,1,243,0.07964159512490798
dilated_cnn_ranking_seed42,IRF4,effect_size,2,241,-0.012579899895389964
dilated_cnn_ranking_seed42,IRF4,effect_size,3,243,0.10403632989190438
dilated_cnn_ranking_seed42,IRF4,gc_context,0,291,-0.0575072102392488
dilated_cnn_ranking_seed42,IRF4,gc_context,1,273,0.05849412684770425
dilated_cnn_ranking_seed42,IRF4,gc_context,2,261,0.14892284683690507
dilated_cnn_ranking_seed42,IRF4,gc_context,3,147,0.13893014037284554
dilated_cnn_ranking_seed42,IRF6,position,0,312,0.29784982353499867
dilated_cnn_ranking_seed42,IRF6,position,1,357,-0.007620369932026765
dilated_cnn_ranking_seed42,IRF6,position,2,236,0.11351482044846384
dilated_cnn_ranking_seed42,IRF6,position,3,190,0.23088518730192079
dilated_cnn_ranking_seed42,IRF6,position,4,262,0.11923783325981992
dilated_cnn_ranking_seed42,IRF6,mutation_type,False,900,0.10998073652176962
dilated_cnn_ranking_seed42,IRF6,mutation_type,True,457,0.15853806028698805
dilated_cnn_ranking_seed42,IRF6,effect_size,0,425,0.055076620173857234
dilated_cnn_ranking_seed42,IRF6,effect_size,1,290,0.09409760999589305
dilated_cnn_ranking_seed42,IRF6,effect_size,2,304,0.1295034570459181
dilated_cnn_ranking_seed42,IRF6,effect_size,3,338,0.1919139693725345
dilated_cnn_ranking_seed42,IRF6,gc_context,0,542,0.10641552667741416
dilated_cnn_ranking_seed42,IRF6,gc_context,1,210,0.280574069873711
dilated_cnn_ranking_seed42,IRF6,gc_context,2,424,0.10133626802183311
dilated_cnn_ranking_seed42,IRF6,gc_context,3,181,0.11689944328052088
dilated_cnn_ranking_seed42,LDLR,position,0,144,-0.03825872737647074
dilated_cnn_ranking_seed42,LDLR,position,1,123,0.4027751132136986
dilated_cnn_ranking_seed42,LDLR,position,2,135,0.5164698484570527
dilated_cnn_ranking_seed42,LDLR,position,3,174,0.4966257473269123
dilated_cnn_ranking_seed42,LDLR,position,4,141,-0.08212794360840431
dilated_cnn_ranking_seed42,LDLR,mutation_type,False,478,0.3153009289324175
dilated_cnn_ranking_seed42,LDLR,mutation_type,True,239,0.33543196482816406
dilated_cnn_ranking_seed42,LDLR,effect_size,0,202,0.027387496460601235
dilated_cnn_ranking_seed42,LDLR,effect_size,1,171,-0.009091567301541518
dilated_cnn_ranking_seed42,LDLR,effect_size,2,168,0.25752031655224167
dilated_cnn_ranking_seed42,LDLR,effect_size,3,176,0.45908127629640677
dilated_cnn_ranking_seed42,LDLR,gc_context,0,198,0.1647979897945027
dilated_cnn_ranking_seed42,LDLR,gc_context,1,207,0.4235945890150945
dilated_cnn_ranking_seed42,LDLR,gc_context,2,222,0.47954583167625775
dilated_cnn_ranking_seed42,LDLR,gc_context,3,90,0.004755962660945916
dilated_cnn_ranking_seed42,MSMB,position,0,300,-0.021964157050396088
dilated_cnn_ranking_seed42,MSMB,position,1,201,0.1261598289236755
dilated_cnn_ranking_seed42,MSMB,position,2,345,0.07953737287701614
dilated_cnn_ranking_seed42,MSMB,position,3,297,0.21199409888555865
dilated_cnn_ranking_seed42,MSMB,position,4,201,0.28673619989334587
dilated_cnn_ranking_seed42,MSMB,mutation_type,False,896,0.15627801010892067
dilated_cnn_ranking_seed42,MSMB,mutation_type,True,448,0.10565236260621305
dilated_cnn_ranking_seed42,MSMB,effect_size,0,438,0.035115049132160694
dilated_cnn_ranking_seed42,MSMB,effect_size,1,270,0.09716080874100612
dilated_cnn_ranking_seed42,MSMB,effect_size,2,311,0.03717254917187011
dilated_cnn_ranking_seed42,MSMB,effect_size,3,325,0.30026699479932906
dilated_cnn_ranking_seed42,MSMB,gc_context,0,528,0.15720323775562278
dilated_cnn_ranking_seed42,MSMB,gc_context,1,225,0.2901751679466637
dilated_cnn_ranking_seed42,MSMB,gc_context,2,324,0.019672614186057168
dilated_cnn_ranking_seed42,MSMB,gc_context,3,267,0.13163438304550162
dilated_cnn_ranking_seed42,MYCrs6983267,position,0,302,0.21481290954678328
dilated_cnn_ranking_seed42,MYCrs6983267,position,1,270,0.14147271787390228
dilated_cnn_ranking_seed42,MYCrs6983267,position,2,285,0.08356646346014633
dilated_cnn_ranking_seed42,MYCrs6983267,position,3,303,-0.03361901511226602
dilated_cnn_ranking_seed42,MYCrs6983267,position,4,204,0.07429282074157946
dilated_cnn_ranking_seed42,MYCrs6983267,mutation_type,False,907,0.09855139836092439
dilated_cnn_ranking_seed42,MYCrs6983267,mutation_type,True,457,0.13671936121995065
dilated_cnn_ranking_seed42,MYCrs6983267,effect_size,0,483,-0.0009405156506646218
dilated_cnn_ranking_seed42,MYCrs6983267,effect_size,1,297,-0.03918268757233054
dilated_cnn_ranking_seed42,MYCrs6983267,effect_size,2,285,0.1753319924067842
dilated_cnn_ranking_seed42,MYCrs6983267,effect_size,3,299,0.19143908402447085
dilated_cnn_ranking_seed42,MYCrs6983267,gc_context,0,550,0.06225074664403245
dilated_cnn_ranking_seed42,MYCrs6983267,gc_context,1,255,0.034952038714386166
dilated_cnn_ranking_seed42,MYCrs6983267,gc_context,2,248,0.21697722693323448
dilated_cnn_ranking_seed42,MYCrs6983267,gc_context,3,311,0.11637954829623946
dilated_cnn_ranking_seed42,PKLR,position,0,236,0.3385733120570935
dilated_cnn_ranking_seed42,PKLR,position,1,185,0.4521881412775887
dilated_cnn_ranking_seed42,PKLR,position,2,186,0.008152441819798639
dilated_cnn_ranking_seed42,PKLR,position,3,231,0.3714570433647527
dilated_cnn_ranking_seed42,PKLR,position,4,187,0.3910249649856965
dilated_cnn_ranking_seed42,PKLR,mutation_type,False,682,0.3333256293746333
dilated_cnn_ranking_seed42,PKLR,mutation_type,True,343,0.28702094789095023
dilated_cnn_ranking_seed42,PKLR,effect_size,0,272,-0.06771350335024758
dilated_cnn_ranking_seed42,PKLR,effect_size,1,261,0.08415356015751294
dilated_cnn_ranking_seed42,PKLR,effect_size,2,241,0.1437463231353222
dilated_cnn_ranking_seed42,PKLR,effect_size,3,251,0.6006415552384673
dilated_cnn_ranking_seed42,PKLR,gc_context,0,315,0.1799715297474353
dilated_cnn_ranking_seed42,PKLR,gc_context,1,263,0.3235288219206878
dilated_cnn_ranking_seed42,PKLR,gc_context,2,222,0.35163378005028006
dilated_cnn_ranking_seed42,PKLR,gc_context,3,225,0.4659117113105941
dilated_cnn_ranking_seed42,SORT1,position,0,309,-0.0818725475467742
dilated_cnn_ranking_seed42,SORT1,position,1,215,0.24625094508763468
dilated_cnn_ranking_seed42,SORT1,position,2,216,0.12992784034510388
dilated_cnn_ranking_seed42,SORT1,position,3,265,0.11437940548963968
dilated_cnn_ranking_seed42,SORT1,position,4,355,0.24082965711743826
dilated_cnn_ranking_seed42,SORT1,mutation_type,False,905,0.16542432951842312
dilated_cnn_ranking_seed42,SORT1,mutation_type,True,455,0.11953904729129279
dilated_cnn_ranking_seed42,SORT1,effect_size,0,363,-0.013197454626900076
dilated_cnn_ranking_seed42,SORT1,effect_size,1,320,-0.06677117443731426
dilated_cnn_ranking_seed42,SORT1,effect_size,2,347,0.20361794490738308
dilated_cnn_ranking_seed42,SORT1,effect_size,3,330,0.19449770186647106
dilated_cnn_ranking_seed42,SORT1,gc_context,0,439,0.15835267233071798
dilated_cnn_ranking_seed42,SORT1,gc_context,1,394,0.08884665395015529
dilated_cnn_ranking_seed42,SORT1,gc_context,2,273,0.1480387772646743
dilated_cnn_ranking_seed42,SORT1,gc_context,3,254,0.1641842598674901
dilated_cnn_ranking_seed42,TERT-GBM,position,0,96,0.16332457994838337
dilated_cnn_ranking_seed42,TERT-GBM,position,1,144,0.5847557181817916
dilated_cnn_ranking_seed42,TERT-GBM,position,2,144,0.38758146431717694
dilated_cnn_ranking_seed42,TERT-GBM,position,3,96,0.7398149585066844
dilated_cnn_ranking_seed42,TERT-GBM,position,4,95,0.05933605601543825
dilated_cnn_ranking_seed42,TERT-GBM,mutation_type,False,383,0.46028652299473505
dilated_cnn_ranking_seed42,TERT-GBM,mutation_type,True,192,0.3674740182791664
dilated_cnn_ranking_seed42,TERT-GBM,effect_size,0,150,0.009462685153386849
dilated_cnn_ranking_seed42,TERT-GBM,effect_size,1,147,0.13717077682601275
dilated_cnn_ranking_seed42,TERT-GBM,effect_size,2,139,0.24459096847031828
dilated_cnn_ranking_seed42,TERT-GBM,effect_size,3,139,0.5422522246692111
dilated_cnn_ranking_seed42,TERT-GBM,gc_context,0,186,0.4676651915090221
dilated_cnn_ranking_seed42,TERT-GBM,gc_context,1,119,0.25310888990587554
dilated_cnn_ranking_seed42,TERT-GBM,gc_context,2,243,0.46272563611909445
dilated_cnn_ranking_seed42,TERT-GBM,gc_context,3,27,0.6703296703296703
dilated_cnn_ranking_seed42,TERT-HEK293T,position,0,96,0.14418504599447413
dilated_cnn_ranking_seed42,TERT-HEK293T,position,1,144,0.5764899813044079
dilated_cnn_ranking_seed42,TERT-HEK293T,position,2,144,0.37976682652643207
dilated_cnn_ranking_seed42,TERT-HEK293T,position,3,96,0.6597674049575111
dilated_cnn_ranking_seed42,TERT-HEK293T,position,4,95,-0.00680332091761592
dilated_cnn_ranking_seed42,TERT-HEK293T,mutation_type,False,383,0.35227993333341745
dilated_cnn_ranking_seed42,TERT-HEK293T,mutation_type,True,192,0.4362144121138562
dilated_cnn_ranking_seed42,TERT-HEK293T,effect_size,0,159,-0.00019652223752528712
dilated_cnn_ranking_seed42,TERT-HEK293T,effect_size,1,153,0.14445013603503118
dilated_cnn_ranking_seed42,TERT-HEK293T,effect_size,2,119,0.2516658757162551
dilated_cnn_ranking_seed42,TERT-HEK293T,effect_size,3,144,0.4331082146206596
dilated_cnn_ranking_seed42,TERT-HEK293T,gc_context,0,186,0.4589651219197494
dilated_cnn_ranking_seed42,TERT-HEK293T,gc_context,1,119,0.192547308569814
dilated_cnn_ranking_seed42,TERT-HEK293T,gc_context,2,243,0.3567600393260028
dilated_cnn_ranking_seed42,TERT-HEK293T,gc_context,3,27,0.5201589241757355
dilated_cnn_ranking_seed42,ZFAND3,position,0,288,0.20208618189326152
dilated_cnn_ranking_seed42,ZFAND3,position,1,240,0.21770583853253392
dilated_cnn_ranking_seed42,ZFAND3,position,2,192,0.27237017268126446
dilated_cnn_ranking_seed42,ZFAND3,position,3,239,0.060868429264513954
dilated_cnn_ranking_seed42,ZFAND3,position,4,288,0.04993041966069574
dilated_cnn_ranking_seed42,ZFAND3,mutation_type,False,831,0.1689292605892844
dilated_cnn_ranking_seed42,ZFAND3,mutation_type,True,416,0.062140178380473386
dilated_cnn_ranking_seed42,ZFAND3,effect_size,0,386,-0.001613452445967182
dilated_cnn_ranking_seed42,ZFAND3,effect_size,1,244,-0.0701732956695142
dilated_cnn_ranking_seed42,ZFAND3,effect_size,2,316,0.2305278083429363
dilated_cnn_ranking_seed42,ZFAND3,effect_size,3,301,0.21936303855560405
dilated_cnn_ranking_seed42,ZFAND3,gc_context,0,336,0.2975510416207511
dilated_cnn_ranking_seed42,ZFAND3,gc_context,1,477,0.045558932477639785
dilated_cnn_ranking_seed42,ZFAND3,gc_context,2,240,0.13555841274938057
dilated_cnn_ranking_seed42,ZFAND3,gc_context,3,194,0.08911872226067254
dilated_cnn_contrastive_only_seed42,F9,position,0,144,0.20537851522206202
dilated_cnn_contrastive_only_seed42,F9,position,1,105,0.6980030310084196
dilated_cnn_contrastive_only_seed42,F9,position,2,126,0.1649676081535514
dilated_cnn_contrastive_only_seed42,F9,position,3,170,0.3113811774439507
dilated_cnn_contrastive_only_seed42,F9,position,4,126,0.47748880783821585
dilated_cnn_contrastive_only_seed42,F9,mutation_type,False,447,0.4076988949603753
dilated_cnn_contrastive_only_seed42,F9,mutation_type,True,224,0.455261695469957
dilated_cnn_contrastive_only_seed42,F9,effect_size,0,171,-0.0038946055695116295
dilated_cnn_contrastive_only_seed42,F9,effect_size,1,168,0.2736150002673299
dilated_cnn_contrastive_only_seed42,F9,effect_size,2,169,0.3635379329758486
dilated_cnn_contrastive_only_seed42,F9,effect_size,3,163,0.6663239188764736
dilated_cnn_contrastive_only_seed42,F9,gc_context,0,206,0.39929516407501864
dilated_cnn_contrastive_only_seed42,F9,gc_context,1,162,0.656827957156711
dilated_cnn_contrastive_only_seed42,F9,gc_context,2,225,0.30148371164197085
dilated_cnn_contrastive_only_seed42,F9,gc_context,3,78,0.1701403748014257
dilated_cnn_contrastive_only_seed42,GP1BB,position,0,186,-0.04838042725949138
dilated_cnn_contrastive_only_seed42,GP1BB,position,1,150,0.5527237251197011
dilated_cnn_contrastive_only_seed42,GP1BB,position,2,168,0.1981647811771132
dilated_cnn_contrastive_only_seed42,GP1BB,position,3,183,0.49802355846528196
dilated_cnn_contrastive_only_seed42,GP1BB,position,4,182,-0.07206994856310989
dilated_cnn_contrastive_only_seed42,GP1BB,mutation_type,False,579,0.26093894985841204
dilated_cnn_contrastive_only_seed42,GP1BB,mutation_type,True,290,0.2921492374257321
dilated_cnn_contrastive_only_seed42,GP1BB,effect_size,0,239,-0.10881435739119792
dilated_cnn_contrastive_only_seed42,GP1BB,effect_size,1,210,0.07929836520285381
dilated_cnn_contrastive_only_seed42,GP1BB,effect_size,2,207,0.050021826332807766
dilated_cnn_contrastive_only_seed42,GP1BB,effect_size,3,213,0.5129243200546119
dilated_cnn_contrastive_only_seed42,GP1BB,gc_context,0,239,0.22182735041782484
dilated_cnn_contrastive_only_seed42,GP1BB,gc_context,1,228,0.11328763941933487
dilated_cnn_contrastive_only_seed42,GP1BB,gc_context,2,276,0.45318370870881014
dilated_cnn_contrastive_only_seed42,GP1BB,gc_context,3,126,0.28830091669393415
dilated_cnn_contrastive_only_seed42,HBB,position,0,60,0.05206800520985003
dilated_cnn_contrastive_only_seed42,HBB,position,1,105,0.13283818089562677
dilated_cnn_contrastive_only_seed42,HBB,position,2,75,-0.18552215808417977
dilated_cnn_contrastive_only_seed42,HBB,position,3,87,0.5909984755608779
dilated_cnn_contrastive_only_seed42,HBB,position,4,105,0.40834117285834287
dilated_cnn_contrastive_only_seed42,HBB,mutation_type,False,288,0.28256251476765315
dilated_cnn_contrastive_only_seed42,HBB,mutation_type,True,144,0.23667782603417895
dilated_cnn_contrastive_only_seed42,HBB,effect_size,0,109,0.005614258283340644
dilated_cnn_contrastive_only_seed42,HBB,effect_size,1,108,-0.008293004431529446
dilated_cnn_contrastive_only_seed42,HBB,effect_size,2,115,0.2079721179848738
dilated_cnn_contrastive_only_seed42,HBB,effect_size,3,100,0.4683432829174157
dilated_cnn_contrastive_only_seed42,HBB,gc_context,0,156,0.08345124787579414
dilated_cnn_contrastive_only_seed42,HBB,gc_context,1,99,0.312393706854936
dilated_cnn_contrastive_only_seed42,HBB,gc_context,2,84,0.31278649525156094
dilated_cnn_contrastive_only_seed42,HBB,gc_context,3,93,0.4369585897020376
dilated_cnn_contrastive_only_seed42,HBG1,position,0,117,0.09304496738540687
dilated_cnn_contrastive_only_seed42,HBG1,position,1,117,0.10650342536089419
dilated_cnn_contrastive_only_seed42,HBG1,position,2,117,0.20854263788733723
dilated_cnn_contrastive_only_seed42,HBG1,position,3,165,0.5588286919781662
dilated_cnn_contrastive_only_seed42,HBG1,position,4,117,0.07249153985228951
dilated_cnn_contrastive_only_seed42,HBG1,mutation_type,False,422,0.2634098043993378
dilated_cnn_contrastive_only_seed42,HBG1,mutation_type,True,211,0.2856140796504155
dilated_cnn_contrastive_only_seed42,HBG1,effect_size,0,184,0.020802315761410253
dilated_cnn_contrastive_only_seed42,HBG1,effect_size,1,141,-0.16231457128804821
dilated_cnn_contrastive_only_seed42,HBG1,effect_size,2,150,0.2077961484102949
dilated_cnn_contrastive_only_seed42,HBG1,effect_size,3,158,0.4849476223247618
dilated_cnn_contrastive_only_seed42,HBG1,gc_context,0,198,-0.0394318730525754
dilated_cnn_contrastive_only_seed42,HBG1,gc_context,1,219,0.47288215446619086
dilated_cnn_contrastive_only_seed42,HBG1,gc_context,2,84,0.2028232660233562
dilated_cnn_contrastive_only_seed42,HBG1,gc_context,3,132,0.38259325384570625
dilated_cnn_contrastive_only_seed42,HNF4A,position,0,144,0.05517783969714701
dilated_cnn_contrastive_only_seed42,HNF4A,position,1,135,0.19143466998162964
dilated_cnn_contrastive_only_seed42,HNF4A,position,2,162,0.16811748400657237
dilated_cnn_contrastive_only_seed42,HNF4A,position,3,87,0.36320215938822153
dilated_cnn_contrastive_only_seed42,HNF4A,position,4,144,0.19372623616404866
dilated_cnn_contrastive_only_seed42,HNF4A,mutation_type,False,448,0.14487708814469671
dilated_cnn_contrastive_only_seed42,HNF4A,mutation_type,True,224,0.1545211574037098
dilated_cnn_contrastive_only_seed42,HNF4A,effect_size,0,168,-0.04925440909543533
dilated_cnn_contrastive_only_seed42,HNF4A,effect_size,1,229,0.1398430309988089
dilated_cnn_contrastive_only_seed42,HNF4A,effect_size,2,128,0.09727936201915595
dilated_cnn_contrastive_only_seed42,HNF4A,effect_size,3,147,0.30429095548573637
dilated_cnn_contrastive_only_seed42,HNF4A,gc_context,0,189,0.08703353062678901
dilated_cnn_contrastive_only_seed42,HNF4A,gc_context,1,150,0.22084916547841651
dilated_cnn_contrastive_only_seed42,HNF4A,gc_context,2,222,0.10800206066750753
dilated_cnn_contrastive_only_seed42,HNF4A,gc_context,3,111,0.22254785487369885
dilated_cnn_contrastive_only_seed42,IRF4,position,0,168,0.1120440144060193
dilated_cnn_contrastive_only_seed42,IRF4,position,1,216,0.22563738945325326
dilated_cnn_contrastive_only_seed42,IRF4,position,2,162,0.2660672956523869
dilated_cnn_contrastive_only_seed42,IRF4,position,3,213,0.22568032589000084
dilated_cnn_contrastive_only_seed42,IRF4,position,4,213,0.23025189010380073
dilated_cnn_contrastive_only_seed42,IRF4,mutation_type,False,648,0.15334034283765116
dilated_cnn_contrastive_only_seed42,IRF4,mutation_type,True,324,0.19979374922427015
dilated_cnn_contrastive_only_seed42,IRF4,effect_size,0,245,0.01886286417700916
dilated_cnn_contrastive_only_seed42,IRF4,effect_size,1,243,0.13171799066857576
dilated_cnn_contrastive_only_seed42,IRF4,effect_size,2,241,0.054164339529131474
dilated_cnn_contrastive_only_seed42,IRF4,effect_size,3,243,0.2719637726616656
dilated_cnn_contrastive_only_seed42,IRF4,gc_context,0,291,0.1449714496877323
dilated_cnn_contrastive_only_seed42,IRF4,gc_context,1,273,0.3070097374541703
dilated_cnn_contrastive_only_seed42,IRF4,gc_context,2,261,0.07969240283681375
dilated_cnn_contrastive_only_seed42,IRF4,gc_context,3,147,0.13787214322031083
dilated_cnn_contrastive_only_seed42,IRF6,position,0,312,0.24428701936303088
dilated_cnn_contrastive_only_seed42,IRF6,position,1,357,0.04284525422484462
dilated_cnn_contrastive_only_seed42,IRF6,position,2,236,0.04854607870321532
dilated_cnn_contrastive_only_seed42,IRF6,position,3,190,0.25966348764147246
dilated_cnn_contrastive_only_seed42,IRF6,position,4,262,0.20736764872809688
dilated_cnn_contrastive_only_seed42,IRF6,mutation_type,False,900,0.1575523083730078
dilated_cnn_contrastive_only_seed42,IRF6,mutation_type,True,457,0.148287354588322
dilated_cnn_contrastive_only_seed42,IRF6,effect_size,0,425,0.06979365041043173
dilated_cnn_contrastive_only_seed42,IRF6,effect_size,1,290,-0.004348902853814038
dilated_cnn_contrastive_only_seed42,IRF6,effect_size,2,304,0.1624688485376707
dilated_cnn_contrastive_only_seed42,IRF6,effect_size,3,338,0.17216861908938644
dilated_cnn_contrastive_only_seed42,IRF6,gc_context,0,542,0.143698631738486
dilated_cnn_contrastive_only_seed42,IRF6,gc_context,1,210,0.2773095534698287
dilated_cnn_contrastive_only_seed42,IRF6,gc_context,2,424,0.11506838206554336
dilated_cnn_contrastive_only_seed42,IRF6,gc_context,3,181,0.1967796162520111
dilated_cnn_contrastive_only_seed42,LDLR,position,0,144,0.1816716212633791
dilated_cnn_contrastive_only_seed42,LDLR,position,1,123,0.5779496864945733
dilated_cnn_contrastive_only_seed42,LDLR,position,2,135,0.5383564789516296
dilated_cnn_contrastive_only_seed42,LDLR,position,3,174,0.47997171663159877
dilated_cnn_contrastive_only_seed42,LDLR,position,4,141,0.17162169897422758
dilated_cnn_contrastive_only_seed42,LDLR,mutation_type,False,478,0.3967190244984828
dilated_cnn_contrastive_only_seed42,LDLR,mutation_type,True,239,0.3833167146673027
dilated_cnn_contrastive_only_seed42,LDLR,effect_size,0,202,0.0914509839520649
dilated_cnn_contrastive_only_seed42,LDLR,effect_size,1,171,0.23601761621687273
dilated_cnn_contrastive_only_seed42,LDLR,effect_size,2,168,0.20552690347162278
dilated_cnn_contrastive_only_seed42,LDLR,effect_size,3,176,0.48323226871033126
dilated_cnn_contrastive_only_seed42,LDLR,gc_context,0,198,0.25280689214809504
dilated_cnn_contrastive_only_seed42,LDLR,gc_context,1,207,0.46255177982105383
dilated_cnn_contrastive_only_seed42,LDLR,gc_context,2,222,0.4773578157266292
dilated_cnn_contrastive_only_seed42,LDLR,gc_context,3,90,0.3031369822904817
dilated_cnn_contrastive_only_seed42,MSMB,position,0,300,0.04720875192105559
dilated_cnn_contrastive_only_seed42,MSMB,position,1,201,0.15752339896045575
dilated_cnn_contrastive_only_seed42,MSMB,position,2,345,0.09948210080129069
dilated_cnn_contrastive_only_seed42,MSMB,position,3,297,-0.0115693516789699
dilated_cnn_contrastive_only_seed42,MSMB,position,4,201,-0.0291642993090834
dilated_cnn_contrastive_only_seed42,MSMB,mutation_type,False,896,0.07092592412295529
dilated_cnn_contrastive_only_seed42,MSMB,mutation_type,True,448,0.02102151258967064
dilated_cnn_contrastive_only_seed42,MSMB,effect_size,0,438,-0.00010019266312864586
dilated_cnn_contrastive_only_seed42,MSMB,effect_size,1,270,0.03994411908666769
dilated_cnn_contrastive_only_seed42,MSMB,effect_size,2,311,0.11748994892010876
dilated_cnn_contrastive_only_seed42,MSMB,effect_size,3,325,0.010068825817280818
dilated_cnn_contrastive_only_seed42,MSMB,gc_context,0,528,-0.05013929684338171
dilated_cnn_contrastive_only_seed42,MSMB,gc_context,1,225,0.22431866171705303
dilated_cnn_contrastive_only_seed42,MSMB,gc_context,2,324,0.08927554448502
dilated_cnn_contrastive_only_seed42,MSMB,gc_context,3,267,0.15429989131534097
dilated_cnn_contrastive_only_seed42,MYCrs6983267,position,0,302,0.27253963924753066
dilated_cnn_contrastive_only_seed42,MYCrs6983267,position,1,270,0.15221806478869276
dilated_cnn_contrastive_only_seed42,MYCrs6983267,position,2,285,0.1503212996688395
dilated_cnn_contrastive_only_seed42,MYCrs6983267,position,3,303,0.016395638947347906
dilated_cnn_contrastive_only_seed42,MYCrs6983267,position,4,204,0.01697550821128958
dilated_cnn_contrastive_only_seed42,MYCrs6983267,mutation_type,False,907,0.10229217026518524
dilated_cnn_contrastive_only_seed42,MYCrs6983267,mutation_type,True,457,0.15499305300121685
dilated_cnn_contrastive_only_seed42,MYCrs6983267,effect_size,0,483,0.02748686889853939
dilated_cnn_contrastive_only_seed42,MYCrs6983267,effect_size,1,297,0.05176824309665719
dilated_cnn_contrastive_only_seed42,MYCrs6983267,effect_size,2,285,0.10100551682520104
dilated_cnn_contrastive_only_seed42,MYCrs6983267,effect_size,3,299,0.20050740603909806
dilated_cnn_contrastive_only_seed42,MYCrs6983267,gc_context,0,550,-0.0024630411769598435
dilated_cnn_contrastive_only_seed42,MYCrs6983267,gc_context,1,255,0.1287113891721772
dilated_cnn_contrastive_only_seed42,MYCrs6983267,gc_context,2,248,0.24694311820696607
dilated_cnn_contrastive_only_seed42,MYCrs6983267,gc_context,3,311,0.27534005787871335
dilated_cnn_contrastive_only_seed42,PKLR,position,0,236,0.4363696544385416
dilated_cnn_contrastive_only_seed42,PKLR,position,1,185,0.4004551217023649
dilated_cnn_contrastive_only_seed42,PKLR,position,2,186,-0.2313642467438254
dilated_cnn_contrastive_only_seed42,PKLR,position,3,231,0.42371360737245817
dilated_cnn_contrastive_only_seed42,PKLR,position,4,187,0.35996390679539736
dilated_cnn_contrastive_only_seed42,PKLR,mutation_type,False,682,0.2908619676218837
dilated_cnn_contrastive_only_seed42,PKLR,mutation_type,True,343,0.3096661303843591
dilated_cnn_contrastive_only_seed42,PKLR,effect_size,0,272,-0.04484689752090336
dilated_cnn_contrastive_only_seed42,PKLR,effect_size,1,261,-0.045444762025397316
dilated_cnn_contrastive_only_seed42,PKLR,effect_size,2,241,0.1749247563435066
dilated_cnn_contrastive_only_seed42,PKLR,effect_size,3,251,0.5725531310138963
dilated_cnn_contrastive_only_seed42,PKLR,gc_context,0,315,0.02600865849538685
dilated_cnn_contrastive_only_seed42,PKLR,gc_context,1,263,0.3273308637518477
dilated_cnn_contrastive_only_seed42,PKLR,gc_context,2,222,0.3053630021207777
dilated_cnn_contrastive_only_seed42,PKLR,gc_context,3,225,0.5283306337196089
dilated_cnn_contrastive_only_seed42,SORT1,position,0,309,-0.013452325920246685
dilated_cnn_contrastive_only_seed42,SORT1,position,1,215,0.2609380302284522
dilated_cnn_contrastive_only_seed42,SORT1,position,2,216,0.3228222362240984
dilated_cnn_contrastive_only_seed42,SORT1,position,3,265,0.47559828285610883
dilated_cnn_contrastive_only_seed42,SORT1,position,4,355,0.393153089063868
dilated_cnn_contrastive_only_seed42,SORT1,mutation_type,False,905,0.33935370730787817
dilated_cnn_contrastive_only_seed42,SORT1,mutation_type,True,455,0.3108634981492917
dilated_cnn_contrastive_only_seed42,SORT1,effect_size,0,363,-0.10025658688817086
dilated_cnn_contrastive_only_seed42,SORT1,effect_size,1,320,0.02649222543217332
dilated_cnn_contrastive_only_seed42,SORT1,effect_size,2,347,0.2341793051689612
dilated_cnn_contrastive_only_seed42,SORT1,effect_size,3,330,0.5526165505544935
dilated_cnn_contrastive_only_seed42,SORT1,gc_context,0,439,0.4863142719797826
dilated_cnn_contrastive_only_seed42,SORT1,gc_context,1,394,0.2424878405974264
dilated_cnn_contrastive_only_seed42,SORT1,gc_context,2,273,0.1639348163781369
dilated_cnn_contrastive_only_seed42,SORT1,gc_context,3,254,0.25723501015136846
dilated_cnn_contrastive_only_seed42,TERT-GBM,position,0,96,0.3384140660794893
dilated_cnn_contrastive_only_seed42,TERT-GBM,position,1,144,0.6382112893675627
dilated_cnn_contrastive_only_seed42,TERT-GBM,position,2,144,0.46685391848818597
dilated_cnn_contrastive_only_seed42,TERT-GBM,position,3,96,0.8435104728393457
dilated_cnn_contrastive_only_seed42,TERT-GBM,position,4,95,0.3127469600228257
dilated_cnn_contrastive_only_seed42,TERT-GBM,mutation_type,False,383,0.5800572927131773
