model,element,stratification,stratum,n_variants,spearman
dilated_cnn_full_disentangle_seed42,MYCrs6983267,gc_context,3,311,0.055479521179942815
dilated_cnn_full_disentangle_seed42,PKLR,position,0,236,0.39006237029479024
dilated_cnn_full_disentangle_seed42,PKLR,position,1,185,0.4913764912225609
dilated_cnn_full_disentangle_seed42,PKLR,position,2,186,-0.12844946289233536
dilated_cnn_full_disentangle_seed42,PKLR,position,3,231,0.3598325187056264
dilated_cnn_full_disentangle_seed42,PKLR,position,4,187,0.2192180853218492
dilated_cnn_full_disentangle_seed42,PKLR,mutation_type,False,682,0.26735088615871117
dilated_cnn_full_disentangle_seed42,PKLR,mutation_type,True,343,0.3033414089413028
dilated_cnn_full_disentangle_seed42,PKLR,effect_size,0,272,-0.016200865877078124
dilated_cnn_full_disentangle_seed42,PKLR,effect_size,1,261,0.06291092703622998
dilated_cnn_full_disentangle_seed42,PKLR,effect_size,2,241,0.14372144729618505
dilated_cnn_full_disentangle_seed42,PKLR,effect_size,3,251,0.5319280911948885
dilated_cnn_full_disentangle_seed42,PKLR,gc_context,0,315,0.0675174052645796
dilated_cnn_full_disentangle_seed42,PKLR,gc_context,1,263,0.21485659677902386
dilated_cnn_full_disentangle_seed42,PKLR,gc_context,2,222,0.33954628316426927
dilated_cnn_full_disentangle_seed42,PKLR,gc_context,3,225,0.543325461907091
dilated_cnn_full_disentangle_seed42,SORT1,position,0,309,0.013268554868281015
dilated_cnn_full_disentangle_seed42,SORT1,position,1,215,0.3686316480725127
dilated_cnn_full_disentangle_seed42,SORT1,position,2,216,0.2936611292995377
dilated_cnn_full_disentangle_seed42,SORT1,position,3,265,0.277553541149358
dilated_cnn_full_disentangle_seed42,SORT1,position,4,355,0.32787188648361043
dilated_cnn_full_disentangle_seed42,SORT1,mutation_type,False,905,0.26430359693758654
dilated_cnn_full_disentangle_seed42,SORT1,mutation_type,True,455,0.288417686526658
dilated_cnn_full_disentangle_seed42,SORT1,effect_size,0,363,-0.02021264099321896
dilated_cnn_full_disentangle_seed42,SORT1,effect_size,1,320,-0.0025389353597552095
dilated_cnn_full_disentangle_seed42,SORT1,effect_size,2,347,0.1982491097100921
dilated_cnn_full_disentangle_seed42,SORT1,effect_size,3,330,0.439131297855934
dilated_cnn_full_disentangle_seed42,SORT1,gc_context,0,439,0.31199820540602113
dilated_cnn_full_disentangle_seed42,SORT1,gc_context,1,394,0.3010651992371827
dilated_cnn_full_disentangle_seed42,SORT1,gc_context,2,273,0.13195426155882492
dilated_cnn_full_disentangle_seed42,SORT1,gc_context,3,254,0.3057198130575016
dilated_cnn_full_disentangle_seed42,TERT-GBM,position,0,96,0.24571963224537438
dilated_cnn_full_disentangle_seed42,TERT-GBM,position,1,144,0.6197912229958041
dilated_cnn_full_disentangle_seed42,TERT-GBM,position,2,144,0.42473458623501464
dilated_cnn_full_disentangle_seed42,TERT-GBM,position,3,96,0.7332691240505441
dilated_cnn_full_disentangle_seed42,TERT-GBM,position,4,95,0.30412530221416134
dilated_cnn_full_disentangle_seed42,TERT-GBM,mutation_type,False,383,0.4902232343621874
dilated_cnn_full_disentangle_seed42,TERT-GBM,mutation_type,True,192,0.4776289788568316
dilated_cnn_full_disentangle_seed42,TERT-GBM,effect_size,0,150,0.13676261526808908
dilated_cnn_full_disentangle_seed42,TERT-GBM,effect_size,1,147,0.15879067035734828
dilated_cnn_full_disentangle_seed42,TERT-GBM,effect_size,2,139,0.304586371445833
dilated_cnn_full_disentangle_seed42,TERT-GBM,effect_size,3,139,0.562744041748522
dilated_cnn_full_disentangle_seed42,TERT-GBM,gc_context,0,186,0.5239947220445594
dilated_cnn_full_disentangle_seed42,TERT-GBM,gc_context,1,119,0.3650104122125841
dilated_cnn_full_disentangle_seed42,TERT-GBM,gc_context,2,243,0.5137289129998892
dilated_cnn_full_disentangle_seed42,TERT-GBM,gc_context,3,27,0.6721611721611721
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,position,0,96,0.10986044255529268
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,position,1,144,0.5057649643717455
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,position,2,144,0.28874379574467995
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,position,3,96,0.6714601384075043
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,position,4,95,-0.02991779641423273
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,mutation_type,False,383,0.31308763462207123
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,mutation_type,True,192,0.4526872869009359
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,effect_size,0,159,0.06027532046968329
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,effect_size,1,153,0.13563588756670789
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,effect_size,2,119,0.1924780741898819
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,effect_size,3,144,0.46463627162882337
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,gc_context,0,186,0.4155252797353355
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,gc_context,1,119,0.2355592549925532
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,gc_context,2,243,0.3373840683569679
dilated_cnn_full_disentangle_seed42,TERT-HEK293T,gc_context,3,27,0.5195480505125812
dilated_cnn_full_disentangle_seed42,ZFAND3,position,0,288,0.31102732124070487
dilated_cnn_full_disentangle_seed42,ZFAND3,position,1,240,0.16256331411138755
dilated_cnn_full_disentangle_seed42,ZFAND3,position,2,192,0.17564659367705704
dilated_cnn_full_disentangle_seed42,ZFAND3,position,3,239,-0.20707672914866052
dilated_cnn_full_disentangle_seed42,ZFAND3,position,4,288,0.14203108469820072
dilated_cnn_full_disentangle_seed42,ZFAND3,mutation_type,False,831,0.055797701603431546
dilated_cnn_full_disentangle_seed42,ZFAND3,mutation_type,True,416,0.10394846546125952
dilated_cnn_full_disentangle_seed42,ZFAND3,effect_size,0,386,0.12870998616620258
dilated_cnn_full_disentangle_seed42,ZFAND3,effect_size,1,244,0.09419347927117808
dilated_cnn_full_disentangle_seed42,ZFAND3,effect_size,2,316,0.17432455617843587
dilated_cnn_full_disentangle_seed42,ZFAND3,effect_size,3,301,-0.0006223832858641645
dilated_cnn_full_disentangle_seed42,ZFAND3,gc_context,0,336,0.2185357650003108
dilated_cnn_full_disentangle_seed42,ZFAND3,gc_context,1,477,0.03146674232237658
dilated_cnn_full_disentangle_seed42,ZFAND3,gc_context,2,240,-0.00041508416611973263
dilated_cnn_full_disentangle_seed42,ZFAND3,gc_context,3,194,0.10555876838983039
dilated_cnn_ranking_contrastive_seed42,F9,position,0,144,0.10744478629281622
dilated_cnn_ranking_contrastive_seed42,F9,position,1,105,0.7531246342074281
dilated_cnn_ranking_contrastive_seed42,F9,position,2,126,0.14880761393393202
dilated_cnn_ranking_contrastive_seed42,F9,position,3,170,0.34066853826648297
dilated_cnn_ranking_contrastive_seed42,F9,position,4,126,0.6273045746452657
dilated_cnn_ranking_contrastive_seed42,F9,mutation_type,False,447,0.45908184001412466
dilated_cnn_ranking_contrastive_seed42,F9,mutation_type,True,224,0.5208749377881081
dilated_cnn_ranking_contrastive_seed42,F9,effect_size,0,171,0.04306179462460951
dilated_cnn_ranking_contrastive_seed42,F9,effect_size,1,168,0.31830942394111544
dilated_cnn_ranking_contrastive_seed42,F9,effect_size,2,169,0.46072360923327244
dilated_cnn_ranking_contrastive_seed42,F9,effect_size,3,163,0.6636588837452239
dilated_cnn_ranking_contrastive_seed42,F9,gc_context,0,206,0.41918508361571816
dilated_cnn_ranking_contrastive_seed42,F9,gc_context,1,162,0.7401308247810037
dilated_cnn_ranking_contrastive_seed42,F9,gc_context,2,225,0.308372840542058
dilated_cnn_ranking_contrastive_seed42,F9,gc_context,3,78,0.23354609704878573
dilated_cnn_ranking_contrastive_seed42,GP1BB,position,0,186,-0.033362110741386675
dilated_cnn_ranking_contrastive_seed42,GP1BB,position,1,150,0.5653487531032484
dilated_cnn_ranking_contrastive_seed42,GP1BB,position,2,168,0.3015118488740136
dilated_cnn_ranking_contrastive_seed42,GP1BB,position,3,183,0.4385613777520117
dilated_cnn_ranking_contrastive_seed42,GP1BB,position,4,182,-0.02450170947388391
dilated_cnn_ranking_contrastive_seed42,GP1BB,mutation_type,False,579,0.281196643918447
dilated_cnn_ranking_contrastive_seed42,GP1BB,mutation_type,True,290,0.2770273354660441
dilated_cnn_ranking_contrastive_seed42,GP1BB,effect_size,0,239,-0.10633211180842686
dilated_cnn_ranking_contrastive_seed42,GP1BB,effect_size,1,210,-0.006511684133225904
dilated_cnn_ranking_contrastive_seed42,GP1BB,effect_size,2,207,0.10240923357593627
dilated_cnn_ranking_contrastive_seed42,GP1BB,effect_size,3,213,0.5118641291800455
dilated_cnn_ranking_contrastive_seed42,GP1BB,gc_context,0,239,0.2017845223724603
dilated_cnn_ranking_contrastive_seed42,GP1BB,gc_context,1,228,0.12907557396146244
dilated_cnn_ranking_contrastive_seed42,GP1BB,gc_context,2,276,0.41898860936889143
dilated_cnn_ranking_contrastive_seed42,GP1BB,gc_context,3,126,0.37613859413191936
dilated_cnn_ranking_contrastive_seed42,HBB,position,0,60,0.07462524464638227
dilated_cnn_ranking_contrastive_seed42,HBB,position,1,105,0.2775493253238615
dilated_cnn_ranking_contrastive_seed42,HBB,position,2,75,0.05641684411353624
dilated_cnn_ranking_contrastive_seed42,HBB,position,3,87,0.6707483045627601
dilated_cnn_ranking_contrastive_seed42,HBB,position,4,105,0.41096103910694165
dilated_cnn_ranking_contrastive_seed42,HBB,mutation_type,False,288,0.3966775324192754
dilated_cnn_ranking_contrastive_seed42,HBB,mutation_type,True,144,0.3273221517987642
dilated_cnn_ranking_contrastive_seed42,HBB,effect_size,0,109,-0.0774842624847698
dilated_cnn_ranking_contrastive_seed42,HBB,effect_size,1,108,0.0682467178131195
dilated_cnn_ranking_contrastive_seed42,HBB,effect_size,2,115,0.30437155109235325
dilated_cnn_ranking_contrastive_seed42,HBB,effect_size,3,100,0.6005683854001977
dilated_cnn_ranking_contrastive_seed42,HBB,gc_context,0,156,0.16173226359887108
dilated_cnn_ranking_contrastive_seed42,HBB,gc_context,1,99,0.31972084926611355
dilated_cnn_ranking_contrastive_seed42,HBB,gc_context,2,84,0.42772135152162116
dilated_cnn_ranking_contrastive_seed42,HBB,gc_context,3,93,0.6455777738590673
dilated_cnn_ranking_contrastive_seed42,HBG1,position,0,117,0.18559894219367418
dilated_cnn_ranking_contrastive_seed42,HBG1,position,1,117,0.007840007243569114
dilated_cnn_ranking_contrastive_seed42,HBG1,position,2,117,0.17942641032346512
dilated_cnn_ranking_contrastive_seed42,HBG1,position,3,165,0.582724899230606
dilated_cnn_ranking_contrastive_seed42,HBG1,position,4,117,0.230921477714861
dilated_cnn_ranking_contrastive_seed42,HBG1,mutation_type,False,422,0.2867290463807881
dilated_cnn_ranking_contrastive_seed42,HBG1,mutation_type,True,211,0.3283547278434288
dilated_cnn_ranking_contrastive_seed42,HBG1,effect_size,0,184,0.055123331656804955
dilated_cnn_ranking_contrastive_seed42,HBG1,effect_size,1,141,0.1951009404437237
dilated_cnn_ranking_contrastive_seed42,HBG1,effect_size,2,150,0.18587082165511845
dilated_cnn_ranking_contrastive_seed42,HBG1,effect_size,3,158,0.4751186104455365
dilated_cnn_ranking_contrastive_seed42,HBG1,gc_context,0,198,0.19029589982978462
dilated_cnn_ranking_contrastive_seed42,HBG1,gc_context,1,219,0.4085049403357213
dilated_cnn_ranking_contrastive_seed42,HBG1,gc_context,2,84,0.19373663783321785
dilated_cnn_ranking_contrastive_seed42,HBG1,gc_context,3,132,0.2811702581217606
dilated_cnn_ranking_contrastive_seed42,HNF4A,position,0,144,0.06852221183187668
dilated_cnn_ranking_contrastive_seed42,HNF4A,position,1,135,0.11060349469755107
dilated_cnn_ranking_contrastive_seed42,HNF4A,position,2,162,0.1849559287082834
dilated_cnn_ranking_contrastive_seed42,HNF4A,position,3,87,0.23950777014670838
dilated_cnn_ranking_contrastive_seed42,HNF4A,position,4,144,0.015887233258386427
dilated_cnn_ranking_contrastive_seed42,HNF4A,mutation_type,False,448,0.07991290413538504
dilated_cnn_ranking_contrastive_seed42,HNF4A,mutation_type,True,224,0.15912455974694031
dilated_cnn_ranking_contrastive_seed42,HNF4A,effect_size,0,168,-0.1258126591123909
dilated_cnn_ranking_contrastive_seed42,HNF4A,effect_size,1,229,0.029899584032792016
dilated_cnn_ranking_contrastive_seed42,HNF4A,effect_size,2,128,0.0863592396587466
dilated_cnn_ranking_contrastive_seed42,HNF4A,effect_size,3,147,0.25563066966231907
dilated_cnn_ranking_contrastive_seed42,HNF4A,gc_context,0,189,0.06542971510809353
dilated_cnn_ranking_contrastive_seed42,HNF4A,gc_context,1,150,0.31586757266662574
dilated_cnn_ranking_contrastive_seed42,HNF4A,gc_context,2,222,0.029746821861640953
dilated_cnn_ranking_contrastive_seed42,HNF4A,gc_context,3,111,0.044799850785444593
dilated_cnn_ranking_contrastive_seed42,IRF4,position,0,168,0.05352304181941009
dilated_cnn_ranking_contrastive_seed42,IRF4,position,1,216,0.0543368172912475
dilated_cnn_ranking_contrastive_seed42,IRF4,position,2,162,0.07937390630350495
dilated_cnn_ranking_contrastive_seed42,IRF4,position,3,213,0.11297989731668166
dilated_cnn_ranking_contrastive_seed42,IRF4,position,4,213,0.1553631111928833
dilated_cnn_ranking_contrastive_seed42,IRF4,mutation_type,False,648,0.03381672760988994
dilated_cnn_ranking_contrastive_seed42,IRF4,mutation_type,True,324,0.07987991893697731
dilated_cnn_ranking_contrastive_seed42,IRF4,effect_size,0,245,0.1476186772649258
dilated_cnn_ranking_contrastive_seed42,IRF4,effect_size,1,243,0.02519395908115814
dilated_cnn_ranking_contrastive_seed42,IRF4,effect_size,2,241,-0.022802087219182293
dilated_cnn_ranking_contrastive_seed42,IRF4,effect_size,3,243,0.11264371532732255
dilated_cnn_ranking_contrastive_seed42,IRF4,gc_context,0,291,-0.02543140462295235
dilated_cnn_ranking_contrastive_seed42,IRF4,gc_context,1,273,0.03964703195826591
dilated_cnn_ranking_contrastive_seed42,IRF4,gc_context,2,261,0.04189441244530141
dilated_cnn_ranking_contrastive_seed42,IRF4,gc_context,3,147,0.17007682083121603
dilated_cnn_ranking_contrastive_seed42,IRF6,position,0,312,0.2234142398457864
dilated_cnn_ranking_contrastive_seed42,IRF6,position,1,357,0.015991774522716856
dilated_cnn_ranking_contrastive_seed42,IRF6,position,2,236,0.1413232117603379
dilated_cnn_ranking_contrastive_seed42,IRF6,position,3,190,0.11091902698513528
dilated_cnn_ranking_contrastive_seed42,IRF6,position,4,262,0.1804502013590091
dilated_cnn_ranking_contrastive_seed42,IRF6,mutation_type,False,900,0.12997050041222385
dilated_cnn_ranking_contrastive_seed42,IRF6,mutation_type,True,457,0.10524782282128602
dilated_cnn_ranking_contrastive_seed42,IRF6,effect_size,0,425,0.07847360905928276
dilated_cnn_ranking_contrastive_seed42,IRF6,effect_size,1,290,0.07164215324381935
dilated_cnn_ranking_contrastive_seed42,IRF6,effect_size,2,304,0.12178842119993426
dilated_cnn_ranking_contrastive_seed42,IRF6,effect_size,3,338,0.09656309456422395
dilated_cnn_ranking_contrastive_seed42,IRF6,gc_context,0,542,0.15654968383994589
dilated_cnn_ranking_contrastive_seed42,IRF6,gc_context,1,210,0.21691113919335547
dilated_cnn_ranking_contrastive_seed42,IRF6,gc_context,2,424,0.09292270653095731
dilated_cnn_ranking_contrastive_seed42,IRF6,gc_context,3,181,0.04524532501600753
dilated_cnn_ranking_contrastive_seed42,LDLR,position,0,144,0.030069050273220536
dilated_cnn_ranking_contrastive_seed42,LDLR,position,1,123,0.5424530054203544
dilated_cnn_ranking_contrastive_seed42,LDLR,position,2,135,0.5394198365285892
dilated_cnn_ranking_contrastive_seed42,LDLR,position,3,174,0.43472625384368796
dilated_cnn_ranking_contrastive_seed42,LDLR,position,4,141,-0.013751944826496663
dilated_cnn_ranking_contrastive_seed42,LDLR,mutation_type,False,478,0.34736181481956446
dilated_cnn_ranking_contrastive_seed42,LDLR,mutation_type,True,239,0.42014183787726445
dilated_cnn_ranking_contrastive_seed42,LDLR,effect_size,0,202,0.04186787094772035
dilated_cnn_ranking_contrastive_seed42,LDLR,effect_size,1,171,0.012578612027698161
dilated_cnn_ranking_contrastive_seed42,LDLR,effect_size,2,168,0.2916202956195597
dilated_cnn_ranking_contrastive_seed42,LDLR,effect_size,3,176,0.4097160886853534
dilated_cnn_ranking_contrastive_seed42,LDLR,gc_context,0,198,0.3218839031175333
dilated_cnn_ranking_contrastive_seed42,LDLR,gc_context,1,207,0.5107508597231357
dilated_cnn_ranking_contrastive_seed42,LDLR,gc_context,2,222,0.3710393335925008
dilated_cnn_ranking_contrastive_seed42,LDLR,gc_context,3,90,0.10013897810716108
dilated_cnn_ranking_contrastive_seed42,MSMB,position,0,300,0.04501124414825871
dilated_cnn_ranking_contrastive_seed42,MSMB,position,1,201,0.0854766413814601
dilated_cnn_ranking_contrastive_seed42,MSMB,position,2,345,0.12053138238493541
dilated_cnn_ranking_contrastive_seed42,MSMB,position,3,297,0.17046386846023984
dilated_cnn_ranking_contrastive_seed42,MSMB,position,4,201,-0.02865425301407484
dilated_cnn_ranking_contrastive_seed42,MSMB,mutation_type,False,896,0.10097681293955489
dilated_cnn_ranking_contrastive_seed42,MSMB,mutation_type,True,448,0.08466006197365711
dilated_cnn_ranking_contrastive_seed42,MSMB,effect_size,0,438,-0.01996473715623413
dilated_cnn_ranking_contrastive_seed42,MSMB,effect_size,1,270,0.07870012275232399
dilated_cnn_ranking_contrastive_seed42,MSMB,effect_size,2,311,0.08669891178788067
dilated_cnn_ranking_contrastive_seed42,MSMB,effect_size,3,325,0.1819145626148167
dilated_cnn_ranking_contrastive_seed42,MSMB,gc_context,0,528,0.08579290822413885
dilated_cnn_ranking_contrastive_seed42,MSMB,gc_context,1,225,0.24204992932193084
dilated_cnn_ranking_contrastive_seed42,MSMB,gc_context,2,324,0.0029551781967645284
dilated_cnn_ranking_contrastive_seed42,MSMB,gc_context,3,267,0.097676697953986
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,position,0,302,0.2258885489755925
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,position,1,270,0.20341149002665254
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,position,2,285,0.017429203589545632
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,position,3,303,0.10110521517899461
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,position,4,204,0.1033237593523146
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,mutation_type,False,907,0.13138444596193918
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,mutation_type,True,457,0.13221823107510325
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,effect_size,0,483,0.05115241727192177
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,effect_size,1,297,0.0724819995811456
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,effect_size,2,285,0.09638998608671444
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,effect_size,3,299,0.23395664296141921
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,gc_context,0,550,0.04347863749194199
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,gc_context,1,255,0.18760389055120524
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,gc_context,2,248,0.31148240129276417
dilated_cnn_ranking_contrastive_seed42,MYCrs6983267,gc_context,3,311,0.14797753588124304
dilated_cnn_ranking_contrastive_seed42,PKLR,position,0,236,0.1933334476920711
dilated_cnn_ranking_contrastive_seed42,PKLR,position,1,185,0.38769720406162606
dilated_cnn_ranking_contrastive_seed42,PKLR,position,2,186,-0.26501965329990723
dilated_cnn_ranking_contrastive_seed42,PKLR,position,3,231,0.24694556549706004
dilated_cnn_ranking_contrastive_seed42,PKLR,position,4,187,0.3606706326037577
dilated_cnn_ranking_contrastive_seed42,PKLR,mutation_type,False,682,0.213577551630954
dilated_cnn_ranking_contrastive_seed42,PKLR,mutation_type,True,343,0.11398447455307642
dilated_cnn_ranking_contrastive_seed42,PKLR,effect_size,0,272,-0.02801380418972224
dilated_cnn_ranking_contrastive_seed42,PKLR,effect_size,1,261,-0.07927133893807513
dilated_cnn_ranking_contrastive_seed42,PKLR,effect_size,2,241,0.08919446569512152
dilated_cnn_ranking_contrastive_seed42,PKLR,effect_size,3,251,0.44106400063912266
dilated_cnn_ranking_contrastive_seed42,PKLR,gc_context,0,315,-0.043557120156680645
dilated_cnn_ranking_contrastive_seed42,PKLR,gc_context,1,263,0.26442102480112745
dilated_cnn_ranking_contrastive_seed42,PKLR,gc_context,2,222,0.2701919456840421
dilated_cnn_ranking_contrastive_seed42,PKLR,gc_context,3,225,0.27404123184120993
dilated_cnn_ranking_contrastive_seed42,SORT1,position,0,309,-0.07346242714535525
dilated_cnn_ranking_contrastive_seed42,SORT1,position,1,215,0.3406661096360382
dilated_cnn_ranking_contrastive_seed42,SORT1,position,2,216,0.3450257620478221
dilated_cnn_ranking_contrastive_seed42,SORT1,position,3,265,0.33717055045212263
dilated_cnn_ranking_contrastive_seed42,SORT1,position,4,355,0.3371042477510681
dilated_cnn_ranking_contrastive_seed42,SORT1,mutation_type,False,905,0.268453462856425
dilated_cnn_ranking_contrastive_seed42,SORT1,mutation_type,True,455,0.2783281150870989
dilated_cnn_ranking_contrastive_seed42,SORT1,effect_size,0,363,-0.060078072148348975
dilated_cnn_ranking_contrastive_seed42,SORT1,effect_size,1,320,0.025877765646090057
dilated_cnn_ranking_contrastive_seed42,SORT1,effect_size,2,347,0.22602218670226476
dilated_cnn_ranking_contrastive_seed42,SORT1,effect_size,3,330,0.4622393322892414
dilated_cnn_ranking_contrastive_seed42,SORT1,gc_context,0,439,0.33446248867543293
dilated_cnn_ranking_contrastive_seed42,SORT1,gc_context,1,394,0.3151968616726631
dilated_cnn_ranking_contrastive_seed42,SORT1,gc_context,2,273,0.17410724316723933
dilated_cnn_ranking_contrastive_seed42,SORT1,gc_context,3,254,0.12529825385610746
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,position,0,96,0.33882794109514447
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,position,1,144,0.5965702032570227
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,position,2,144,0.5587398635796943
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,position,3,96,0.8124567628494901
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,position,4,95,0.32295147296126925
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,mutation_type,False,383,0.5309773374708768
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,mutation_type,True,192,0.4803641787307823
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,effect_size,0,150,0.09470702868165654
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,effect_size,1,147,0.3047377271715255
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,effect_size,2,139,0.4185237644061514
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,effect_size,3,139,0.5892017460377076
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,gc_context,0,186,0.5679896660327322
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,gc_context,1,119,0.3013262135814217
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,gc_context,2,243,0.5394902601462376
dilated_cnn_ranking_contrastive_seed42,TERT-GBM,gc_context,3,27,0.753968253968254
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,position,0,96,0.1673214163695697
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,position,1,144,0.5338994167044538
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,position,2,144,0.42232853078129196
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,position,3,96,0.634563219215622
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,position,4,95,0.011700871197135518
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,mutation_type,False,383,0.3257491522366137
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,mutation_type,True,192,0.4258089288845569
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,effect_size,0,159,0.0672106052336482
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,effect_size,1,153,0.10861829987032566
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,effect_size,2,119,0.22758337522779407
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,effect_size,3,144,0.4322296989723418
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,gc_context,0,186,0.4074629032205057
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,gc_context,1,119,0.17404287307576052
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,gc_context,2,243,0.3193051267667776
dilated_cnn_ranking_contrastive_seed42,TERT-HEK293T,gc_context,3,27,0.6945633550062374
dilated_cnn_ranking_contrastive_seed42,ZFAND3,position,0,288,0.20153923434023222
dilated_cnn_ranking_contrastive_seed42,ZFAND3,position,1,240,0.13120278075491024
dilated_cnn_ranking_contrastive_seed42,ZFAND3,position,2,192,0.2399319682256738
dilated_cnn_ranking_contrastive_seed42,ZFAND3,position,3,239,-0.036183317287261534
dilated_cnn_ranking_contrastive_seed42,ZFAND3,position,4,288,0.13507099839269696
dilated_cnn_ranking_contrastive_seed42,ZFAND3,mutation_type,False,831,0.10313960625886788
dilated_cnn_ranking_contrastive_seed42,ZFAND3,mutation_type,True,416,0.17144735191524563
dilated_cnn_ranking_contrastive_seed42,ZFAND3,effect_size,0,386,0.055732088081129984
dilated_cnn_ranking_contrastive_seed42,ZFAND3,effect_size,1,244,0.02922410166830746
dilated_cnn_ranking_contrastive_seed42,ZFAND3,effect_size,2,316,0.16117382456435023
dilated_cnn_ranking_contrastive_seed42,ZFAND3,effect_size,3,301,0.14254359885828086
dilated_cnn_ranking_contrastive_seed42,ZFAND3,gc_context,0,336,0.19396109215600532
dilated_cnn_ranking_contrastive_seed42,ZFAND3,gc_context,1,477,0.0672212383947326
dilated_cnn_ranking_contrastive_seed42,ZFAND3,gc_context,2,240,0.18626120415398092
dilated_cnn_ranking_contrastive_seed42,ZFAND3,gc_context,3,194,0.09896487714166896
bilstm_two_stage_seed42,F9,position,0,144,0.2003937559822542
bilstm_two_stage_seed42,F9,position,1,105,0.7089122449234524
bilstm_two_stage_seed42,F9,position,2,126,0.08767036982928356
bilstm_two_stage_seed42,F9,position,3,170,0.2372665975409165
bilstm_two_stage_seed42,F9,position,4,126,0.2958686603876682
bilstm_two_stage_seed42,F9,mutation_type,False,447,0.327918009390015
bilstm_two_stage_seed42,F9,mutation_type,True,224,0.2908024186883357
bilstm_two_stage_seed42,F9,effect_size,0,171,-0.042480564317772675
bilstm_two_stage_seed42,F9,effect_size,1,168,0.17496708529634594
bilstm_two_stage_seed42,F9,effect_size,2,169,0.1655144909227172
bilstm_two_stage_seed42,F9,effect_size,3,163,0.6166458901116392
bilstm_two_stage_seed42,F9,gc_context,0,206,0.19829362017019392
bilstm_two_stage_seed42,F9,gc_context,1,162,0.5142287387747904
bilstm_two_stage_seed42,F9,gc_context,2,225,0.25485508115749955
bilstm_two_stage_seed42,F9,gc_context,3,78,0.18301887145901
bilstm_two_stage_seed42,GP1BB,position,0,186,0.005509484954718297
bilstm_two_stage_seed42,GP1BB,position,1,150,0.4957990742975461
bilstm_two_stage_seed42,GP1BB,position,2,168,0.1304830454986192
bilstm_two_stage_seed42,GP1BB,position,3,183,0.26332607748417747
bilstm_two_stage_seed42,GP1BB,position,4,182,-0.10774313792199075
bilstm_two_stage_seed42,GP1BB,mutation_type,False,579,0.17943971291638455
bilstm_two_stage_seed42,GP1BB,mutation_type,True,290,0.25708218070710137
