epoch,batch,global_step,loss,lr,batch_range,batch_std,batch_mean_pairwise_diff,tier1_fraction,tier2_fraction,tier3_fraction
51,150,204,4960.5546875,0.0026599589829205,3.2920000553131104,0.5857875943183899,0.6477805376052856,0.33984375,0.328125,0.33203125
52,0,205,4931.31005859375,0.002638603286695943,3.872999906539917,0.5882633328437805,0.6594507694244385,0.33984375,0.330078125,0.330078125
52,50,206,5022.9345703125,0.002599030073486018,3.500999927520752,0.581702470779419,0.647067666053772,0.3369140625,0.33203125,0.3310546875
52,100,207,4984.556640625,0.002559431992822136,3.421999931335449,0.5563867688179016,0.6204968690872192,0.33984375,0.326171875,0.333984375
52,150,208,4971.04248046875,0.002519818989187399,3.2170000076293945,0.5510452389717102,0.608227014541626,0.33984375,0.328125,0.33203125
53,0,209,5073.9873046875,0.0024984252643882043,3.447000026702881,0.5231605768203735,0.5700656175613403,0.33984375,0.328125,0.33203125
53,50,210,5005.9013671875,0.0024588087366691136,3.578000068664551,0.5417034029960632,0.5914918184280396,0.33984375,0.3291015625,0.3310546875
53,100,211,5007.57861328125,0.0024192025560491803,3.453000068664551,0.5262971520423889,0.569715142250061,0.33984375,0.330078125,0.330078125
53,150,212,5032.9384765625,0.0023796166690456953,3.0899999141693115,0.5029737949371338,0.5500830411911011,0.33984375,0.328125,0.33203125
54,0,213,5044.572265625,0.0023582522282449957,3.017000198364258,0.5072373747825623,0.5523781776428223,0.33984375,0.330078125,0.330078125
54,50,214,5058.3994140625,0.002318717034269648,3.2160000801086426,0.5247800350189209,0.5723038911819458,0.3388671875,0.3310546875,0.330078125
54,100,215,5009.05859375,0.0022792273693907706,3.7170000076293945,0.5240920782089233,0.564480721950531,0.33984375,0.330078125,0.330078125
54,150,216,4971.75390625,0.002239793150864417,3.2019999027252197,0.5367915630340576,0.5841659307479858,0.3388671875,0.3310546875,0.330078125
55,0,217,4972.32373046875,0.0022185252144970523,4.38100004196167,0.5377903580665588,0.5852369070053101,0.33984375,0.330078125,0.330078125
55,50,218,4988.66455078125,0.002179195746612307,3.813000202178955,0.5342041254043579,0.580471932888031,0.33984375,0.3271484375,0.3330078125
55,100,219,5017.3359375,0.0021399468465699623,3.4719998836517334,0.49922528862953186,0.5437476634979248,0.33984375,0.3291015625,0.3310546875
55,150,220,5030.349609375,0.0021007883711614793,3.376999855041504,0.5190083980560303,0.5617126226425171,0.33984375,0.3291015625,0.3310546875
56,0,221,5049.91259765625,0.0020796838560236427,3.118000030517578,0.5153077244758606,0.5630135536193848,0.3388671875,0.3310546875,0.330078125
56,50,222,4929.6552734375,0.002040683859285966,3.368000030517578,0.524320662021637,0.5780850648880005,0.3388671875,0.3310546875,0.330078125
56,100,223,4956.3056640625,0.002001799215640383,3.1399998664855957,0.5184628367424011,0.5678955316543579,0.33984375,0.330078125,0.330078125
56,150,224,4982.92041015625,0.0019630396904006457,3.625,0.5046027302742004,0.5403133630752563,0.33984375,0.3291015625,0.3310546875
57,0,225,4965.00830078125,0.0019421649991048773,3.2290000915527344,0.5241365432739258,0.5683136582374573,0.337890625,0.330078125,0.33203125
57,50,226,4993.9921875,0.0019036171819326164,3.180999994277954,0.500433623790741,0.5443077683448792,0.33984375,0.3271484375,0.3330078125
57,100,227,4947.802734375,0.001865219140158635,4.22599983215332,0.5374925136566162,0.5833314657211304,0.33984375,0.330078125,0.330078125
57,150,228,4947.6572265625,0.0018269805168936917,3.1669998168945312,0.5127269625663757,0.5637069940567017,0.3388671875,0.330078125,0.3310546875
58,0,229,4960.6884765625,0.0018064013289417018,3.0369999408721924,0.5195144414901733,0.5636765956878662,0.33984375,0.3291015625,0.3310546875
58,50,230,4983.00390625,0.0017684269770289977,3.8289999961853027,0.4883562922477722,0.5333681106567383,0.33984375,0.330078125,0.330078125
58,100,231,4955.6298828125,0.0017306363515719474,4.210999965667725,0.5141065716743469,0.5502619743347168,0.33984375,0.330078125,0.330078125
58,150,232,4963.8095703125,0.001693038943137518,3.630000114440918,0.5170242190361023,0.5680315494537354,0.33984375,0.3291015625,0.3310546875
59,0,233,4887.25390625,0.001672820008268168,2.9619998931884766,0.513229489326477,0.5640386343002319,0.3388671875,0.330078125,0.3310546875
59,50,234,4939.75830078125,0.0016355386029752955,2.892000198364258,0.5048004388809204,0.550998866558075,0.33984375,0.330078125,0.330078125
59,100,235,4912.96484375,0.0015984742971240484,3.305999994277954,0.518826425075531,0.5665352940559387,0.33984375,0.330078125,0.330078125
59,150,236,4963.04541015625,0.0015616363988767686,3.3330001831054688,0.4988745450973511,0.5436215996742249,0.337890625,0.3291015625,0.3330078125
60,0,237,4903.3544921875,0.001541841333339444,3.078000068664551,0.5266274809837341,0.5724526643753052,0.33984375,0.3291015625,0.3310546875
60,50,238,4882.5869140625,0.001505370175760246,3.5910000801086426,0.5254836082458496,0.5655519962310791,0.33984375,0.330078125,0.330078125
60,100,239,4962.73681640625,0.0014691488075334821,3.0939998626708984,0.5024363398551941,0.5444439053535461,0.33984375,0.328125,0.33203125
60,150,240,4918.4150390625,0.0014331863251299483,3.4590001106262207,0.5211846828460693,0.5662808418273926,0.3388671875,0.330078125,0.3310546875
61,0,241,4851.955078125,0.0014138774115242975,3.442999839782715,0.5295281410217285,0.5793397426605225,0.3388671875,0.3310546875,0.330078125
61,50,242,4842.025390625,0.0013783312534135486,3.0460000038146973,0.5041144490242004,0.5533077716827393,0.33984375,0.3291015625,0.3310546875
61,100,243,4887.52587890625,0.001343066788636326,3.123000144958496,0.5072446465492249,0.5557437539100647,0.33984375,0.330078125,0.330078125
61,150,244,4920.64892578125,0.0013080928733510146,3.181999921798706,0.504288375377655,0.5472227334976196,0.3369140625,0.3330078125,0.330078125
62,0,245,4817.2978515625,0.001289330864662852,3.8529999256134033,0.5394489169120789,0.5888314843177795,0.33984375,0.330078125,0.330078125
62,50,246,4927.65087890625,0.0012548215473847787,3.5759999752044678,0.5338394641876221,0.5799704790115356,0.33984375,0.330078125,0.330078125
62,100,247,4842.9208984375,0.0012206249411098804,3.0819997787475586,0.5136990547180176,0.564956784248352,0.33984375,0.3291015625,0.3310546875
62,150,248,4902.01025390625,0.001186749633819384,3.378000020980835,0.5009231567382812,0.5413690805435181,0.337890625,0.3310546875,0.3310546875
63,0,249,4878.0234375,0.0011685935622693167,3.0910000801086426,0.5293787121772766,0.5750735998153687,0.33984375,0.3291015625,0.3310546875
63,50,250,4805.2919921875,0.001135229664903294,2.9600000381469727,0.5223426818847656,0.5717703104019165,0.3388671875,0.3310546875,0.330078125
63,100,251,4791.08544921875,0.0011022085123055883,3.4049999713897705,0.5356199741363525,0.5875507593154907,0.33984375,0.330078125,0.330078125
63,150,252,4897.5810546875,0.0010695383972592976,3.4679999351501465,0.507095992565155,0.5519436001777649,0.337890625,0.33203125,0.330078125
64,0,253,4836.400390625,0.0010520453885655215,3.6010000705718994,0.5280473232269287,0.5745128393173218,0.33984375,0.330078125,0.330078125
64,50,254,4776.98046875,0.0010199318862761158,3.1399998664855957,0.529689371585846,0.5790395736694336,0.337890625,0.33203125,0.330078125
64,100,255,4781.13525390625,0.0009881900841183235,3.609999895095825,0.5240765810012817,0.5727637410163879,0.33984375,0.3291015625,0.3310546875
64,150,256,4759.4033203125,0.000956827953584954,4.691999912261963,0.5302635431289673,0.571243166923523,0.33984375,0.330078125,0.330078125
65,0,257,4814.98828125,0.0009400530472246107,3.575000047683716,0.5223321318626404,0.567251980304718,0.3388671875,0.3310546875,0.330078125
65,50,258,4750.7265625,0.0009092909809708756,3.6389999389648438,0.525273323059082,0.5694197416305542,0.33984375,0.3291015625,0.3310546875
65,100,259,4712.52001953125,0.0008789284007059221,3.1080000400543213,0.56396484375,0.6172627806663513,0.33984375,0.3291015625,0.3310546875
65,150,260,4733.23388671875,0.0008489729315510021,3.2899999618530273,0.5485511422157288,0.5964694023132324,0.33984375,0.330078125,0.330078125
66,0,261,4792.7763671875,0.0008329689075856159,3.3910000324249268,0.529083788394928,0.5718395113945007,0.33984375,0.330078125,0.330078125
66,50,262,4743.71484375,0.0008036550662088558,3.190999984741211,0.513088047504425,0.5609785318374634,0.33984375,0.328125,0.33203125
66,100,263,4774.84619140625,0.0007747672397473268,3.941999912261963,0.5139496326446533,0.5641459822654724,0.33984375,0.328125,0.33203125
66,150,264,4731.3154296875,0.0007463126829592724,3.6040000915527344,0.5529991984367371,0.599263072013855,0.33984375,0.330078125,0.330078125
67,0,265,4728.0986328125,0.0007311298959691609,3.3299999237060547,0.5360511541366577,0.5859323740005493,0.337890625,0.330078125,0.33203125
67,50,266,4756.0927734375,0.0007033565116594219,3.6659998893737793,0.5265021920204163,0.562930166721344,0.337890625,0.33203125,0.330078125
67,100,267,4758.6630859375,0.0006760343307908309,3.947000026702881,0.5196072459220886,0.5658549070358276,0.337890625,0.33203125,0.330078125
67,150,268,4771.40478515625,0.0006491702149324717,3.302999973297119,0.5054463148117065,0.5510872602462769,0.3388671875,0.330078125,0.3310546875
68,0,269,4785.78125,0.000634856435582593,3.8519997596740723,0.5342503190040588,0.5771849751472473,0.33984375,0.328125,0.33203125
68,50,270,4784.3642578125,0.0006087108936820776,3.565999984741211,0.5180721879005432,0.5548093318939209,0.33984375,0.330078125,0.330078125
68,100,271,4786.2509765625,0.0005830403240956722,3.36899995803833,0.5051257610321045,0.550325870513916,0.3388671875,0.330078125,0.3310546875
68,150,272,4812.60009765625,0.0005578511736142624,3.310999870300293,0.5179062485694885,0.5642415285110474,0.33984375,0.330078125,0.330078125
69,0,273,4716.23388671875,0.000544451438350041,4.440999984741211,0.5355327725410461,0.5819375514984131,0.33984375,0.3271484375,0.3330078125
69,50,274,4758.439453125,0.0005200160024064861,3.672999858856201,0.5288934707641602,0.5752683281898499,0.3388671875,0.3310546875,0.330078125
69,100,275,4711.80908203125,0.0004960778132113798,3.4089999198913574,0.520149827003479,0.5639033317565918,0.33984375,0.330078125,0.330078125
69,150,276,4675.5546875,0.0004726428824934231,4.149999618530273,0.5684872269630432,0.6117279529571533,0.33984375,0.3291015625,0.3310546875
70,0,277,4715.724609375,0.0004601993518394244,4.105999946594238,0.5259458422660828,0.567337691783905,0.33984375,0.330078125,0.330078125
70,50,278,4751.623046875,0.0004375509047745496,3.626999855041504,0.5114617943763733,0.549289345741272,0.3388671875,0.3310546875,0.330078125
70,100,279,4726.0908203125,0.00041542041437022845,4.270999908447266,0.5527557134628296,0.5967111587524414,0.33984375,0.3291015625,0.3310546875
70,150,280,4761.5048828125,0.0003938134383778518,2.9609999656677246,0.5024521350860596,0.5488976240158081,0.33984375,0.328125,0.33203125
71,0,281,4750.96484375,0.0003823652642851763,3.2279999256134033,0.5043916702270508,0.5495873093605042,0.33984375,0.3291015625,0.3310546875
71,50,282,4746.8671875,0.0003615750664925657,3.236999988555908,0.5127749443054199,0.5610179305076599,0.33984375,0.330078125,0.330078125
71,100,283,4718.365234375,0.00034132190558933313,3.453000068664551,0.538977324962616,0.5852291584014893,0.33984375,0.3291015625,0.3310546875
71,150,284,4698.7978515625,0.0003216108678628212,4.057000160217285,0.5158759951591492,0.5592527389526367,0.3388671875,0.3310546875,0.330078125
72,0,285,4702.6123046875,0.00031119407052258136,3.6389999389648438,0.5242924690246582,0.569099485874176,0.33984375,0.330078125,0.330078125
72,50,286,4594.83251953125,0.00029232753565612215,3.327000141143799,0.5354999303817749,0.5864042639732361,0.337890625,0.330078125,0.33203125
72,100,287,4716.5234375,0.0002740154281911293,3.2820000648498535,0.5268081426620483,0.5770208835601807,0.33984375,0.330078125,0.330078125
72,150,288,4679.62158203125,0.0002562623469475503,3.2849998474121094,0.5282219052314758,0.5744770765304565,0.33984375,0.330078125,0.330078125
73,0,289,4705.908203125,0.0002469097014580209,3.7990000247955322,0.5061130523681641,0.5467004776000977,0.33984375,0.326171875,0.333984375
73,50,290,4721.3056640625,0.00023002619061635005,3.072000026702881,0.5089712738990784,0.5547803640365601,0.33984375,0.3291015625,0.3310546875
73,100,291,4701.1484375,0.00021371275325450794,3.617000102996826,0.5104126334190369,0.549889087677002,0.33984375,0.328125,0.33203125
73,150,292,4752.7841796875,0.00019797348625546148,3.238999843597412,0.49068358540534973,0.5322904586791992,0.33984375,0.3291015625,0.3310546875
74,0,293,4730.12646484375,0.00018971441949949998,3.5250000953674316,0.5065177083015442,0.5449469685554504,0.33984375,0.328125,0.33203125
74,50,294,4701.1376953125,0.0001748670544540215,4.090000152587891,0.5245779752731323,0.5639380812644958,0.3388671875,0.330078125,0.3310546875
74,100,295,4710.79443359375,0.00016060361530466076,3.886000156402588,0.5105480551719666,0.5525058507919312,0.33984375,0.3291015625,0.3310546875
74,150,296,4659.08349609375,0.00014692768410709455,3.250999927520752,0.5162402391433716,0.5634949207305908,0.33984375,0.330078125,0.330078125
75,0,297,4661.3759765625,0.0001397881821642746,3.7079999446868896,0.5540387034416199,0.602371096611023,0.3388671875,0.3310546875,0.330078125
75,50,298,4628.33056640625,0.00012702367821841847,3.3550000190734863,0.5249293446540833,0.5719571113586426,0.33984375,0.330078125,0.330078125
75,100,299,4673.060546875,0.00011485511533806799,3.5329999923706055,0.536520779132843,0.5822691917419434,0.33984375,0.330078125,0.330078125
75,150,300,4671.4716796875,0.00010328554948113592,3.802999973297119,0.49798479676246643,0.5438990592956543,0.33984375,0.330078125,0.330078125
76,0,301,4689.001953125,9.728807586593115e-05,3.136000156402588,0.50837242603302,0.5514392256736755,0.3388671875,0.330078125,0.3310546875
76,50,302,4674.50341796875,8.664659487152255e-05,3.813999891281128,0.5144007802009583,0.5619242191314697,0.33984375,0.330078125,0.330078125
76,100,303,4691.08056640625,7.661119506093789e-05,3.364000082015991,0.5218542218208313,0.5689425468444824,0.33984375,0.328125,0.33203125
76,150,304,4623.92578125,6.718439667915389e-05,3.2249999046325684,0.5444798469543457,0.5966106653213501,0.33984375,0.330078125,0.330078125
77,0,305,4690.46875,6.2347821662409e-05,3.23799991607666,0.5243603587150574,0.571825385093689,0.3388671875,0.3291015625,0.33203125
77,50,306,4630.6650390625,5.386284565562485e-05,3.9779999256134033,0.5467305779457092,0.5965896844863892,0.33984375,0.330078125,0.330078125
77,100,307,4672.623046875,4.599218399535103e-05,3.065000057220459,0.5106133818626404,0.5616915225982666,0.33984375,0.330078125,0.330078125
77,150,308,4662.8193359375,3.8737813284002906e-05,3.751999855041504,0.5137053728103638,0.5587950944900513,0.3388671875,0.3310546875,0.330078125
78,0,309,4665.23388671875,3.507735452008137e-05,3.6589999198913574,0.5281092524528503,0.5692455768585205,0.33984375,0.3291015625,0.3310546875
78,50,310,4633.005859375,2.877558037457786e-05,3.251999855041504,0.519915759563446,0.5658748149871826,0.33984375,0.330078125,0.330078125
78,100,311,4624.2041015625,2.3094420878062104e-05,3.828000068664551,0.534788191318512,0.5812671184539795,0.3388671875,0.330078125,0.3310546875
78,150,312,4633.21142578125,1.8035302771266997e-05,3.4739999771118164,0.5286596417427063,0.5783435106277466,0.33984375,0.3291015625,0.3310546875
79,0,313,4701.849609375,1.5562477417679172e-05,2.869999885559082,0.5065988302230835,0.5547374486923218,0.33984375,0.330078125,0.330078125
79,50,314,4741.8486328125,1.146373284634991e-05,4.077000141143799,0.5102890133857727,0.5515053272247314,0.33984375,0.3271484375,0.3330078125
79,100,315,4695.0341796875,7.989950543194997e-06,3.508999824523926,0.5452282428741455,0.59238600730896,0.337890625,0.33203125,0.330078125
79,150,316,4682.8955078125,5.142002898210086e-06,3.4179999828338623,0.4921727180480957,0.5344142913818359,0.3388671875,0.330078125,0.3310546875
80,0,317,4659.6591796875,3.864591378375622e-06,3.1620001792907715,0.5250231027603149,0.5754867792129517,0.33984375,0.330078125,0.330078125
80,50,318,4671.2451171875,1.9817725480314094e-06,3.5510001182556152,0.5015563368797302,0.547980546951294,0.33984375,0.3291015625,0.3310546875
80,100,319,4674.58203125,7.262972425387588e-07,3.7199997901916504,0.5529035329818726,0.6010609269142151,0.33984375,0.330078125,0.330078125
80,150,320,4636.5029296875,9.848075629412492e-08,3.4119999408721924,0.5298545956611633,0.5770072937011719,0.33984375,0.330078125,0.330078125
